class	GO_CC	lig_vol
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	526.38
Prenol	organelle inner membrane [GO:0019866]	470.26
Prenol	plasma membrane [GO:0005886]	470.26
Prenol	plasma membrane light-harvesting complex [GO:0030077]	470.26
Prenol	organelle inner membrane [GO:0019866]	470.26
Prenol	plasma membrane [GO:0005886]	470.26
Prenol	plasma membrane light-harvesting complex [GO:0030077]	470.26
Prenol	photosystem II [GO:0009523]	326.46
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	326.46
Prenol	photosystem II [GO:0009523]	326.46
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	326.46
Prenol	plasma membrane [GO:0005886]	734.32
Prenol	photosystem I [GO:0009522]	734.32
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	346.16
Prenol	plasma membrane-derived photosystem I [GO:0030094]	346.16
Prenol	plasma membrane [GO:0005886]	352.2
Prenol	organelle inner membrane [GO:0019866]	352.2
Prenol	plasma membrane light-harvesting complex [GO:0030077]	352.2
Prenol	photosystem II [GO:0009523]	438.45
Prenol	chloroplast thylakoid membrane [GO:0009535]	438.45
Prenol	photosystem II [GO:0009523]	438.45
Prenol	chloroplast thylakoid membrane [GO:0009535]	438.45
Prenol	extracellular space [GO:0005615]	233.63
Prenol	extracellular region [GO:0005576]	233.63
Prenol	extracellular exosome [GO:0070062]	233.63
Prenol	plasma membrane-derived thylakoid membrane [GO:0031676]	536.74
