class	GO_CC	lig_vol
Polyketide	plasma membrane [GO:0005886]	359.47
Polyketide	actin cytoskeleton [GO:0015629]	359.47
Polyketide	RNA polymerase II transcription regulator complex [GO:0090575]	359.47
Polyketide	chromatin [GO:0000785]	359.47
Polyketide	transcription regulator complex [GO:0005667]	359.47
Polyketide	nucleus [GO:0005634]	359.47
Polyketide	cytoplasm [GO:0005737]	359.47
Polyketide	nucleolus [GO:0005730]	359.47
Polyketide	chloroplast stroma [GO:0009570]	242.5
Polyketide	endoplasmic reticulum [GO:0005783]	242.5
Polyketide	chloroplast [GO:0009507]	242.5
Polyketide	cytosol [GO:0005829]	242.5
Polyketide	intracellular membrane-bounded organelle [GO:0043231]	242.5
Polyketide	plasma membrane [GO:0005886]	242.5
Polyketide	apoplast [GO:0048046]	242.5
Polyketide	plasmodesma [GO:0009506]	242.5
Polyketide	plant-type vacuole [GO:0000325]	242.5
Polyketide	proton-transporting V-type ATPase complex [GO:0033176]	599.88
Polyketide	vacuolar proton-transporting V-type ATPase, V0 domain [GO:0000220]	599.88
Polyketide	Golgi membrane [GO:0000139]	599.88
Polyketide	membrane [GO:0016020]	599.88
Polyketide	vacuolar proton-transporting V-type ATPase complex [GO:0016471]	599.88
Polyketide	fungal-type vacuole membrane [GO:0000329]	599.88
Polyketide	chromosome, centromeric region [GO:0000775]	627.4
Polyketide	meiotic cohesin complex [GO:0030893]	627.4
Polyketide	chromatin [GO:0000785]	627.4
Polyketide	nucleus [GO:0005634]	627.4
Polyketide	microtubule [GO:0005874]	381.95
Polyketide	cytoplasm [GO:0005737]	381.95
Polyketide	microtubule cytoskeleton [GO:0015630]	381.95
Polyketide	proton-transporting V-type ATPase complex [GO:0033176]	513.63
Polyketide	vacuolar proton-transporting V-type ATPase, V0 domain [GO:0000220]	513.63
Polyketide	Golgi membrane [GO:0000139]	513.63
Polyketide	membrane [GO:0016020]	513.63
Polyketide	vacuolar proton-transporting V-type ATPase complex [GO:0016471]	513.63
Polyketide	fungal-type vacuole membrane [GO:0000329]	513.63
Polyketide	fungal biofilm matrix [GO:0062040]	624.94
Polyketide	cytoplasm [GO:0005737]	624.94
Polyketide	extracellular region [GO:0005576]	624.94
Polyketide	protein-containing complex [GO:0032991]	396.87
Polyketide	endocytic vesicle membrane [GO:0030666]	396.87
Polyketide	cytosol [GO:0005829]	396.87
Polyketide	transcription repressor complex [GO:0017053]	396.87
Polyketide	nucleoplasm [GO:0005654]	396.87
Polyketide	plasma membrane [GO:0005886]	396.87
Polyketide	nucleus [GO:0005634]	396.87
Polyketide	cytoplasm [GO:0005737]	396.87
Polyketide	nucleolus [GO:0005730]	396.87
Polyketide	NuA4 histone acetyltransferase complex [GO:0035267]	390.35
Polyketide	actin filament [GO:0005884]	390.35
Polyketide	Swr1 complex [GO:0000812]	390.35
Polyketide	actin filament bundle [GO:0032432]	390.35
Polyketide	Ino80 complex [GO:0031011]	390.35
Polyketide	actin cortical patch [GO:0030479]	390.35
Polyketide	cellular bud neck contractile ring [GO:0000142]	390.35
Polyketide	chromatin [GO:0000785]	390.35
Polyketide	nucleus [GO:0005634]	390.35
Polyketide	nuclear envelope [GO:0005635]	201.71
Polyketide	perinuclear region of cytoplasm [GO:0048471]	201.71
Polyketide	cytosol [GO:0005829]	201.71
Polyketide	pericentriolar material [GO:0000242]	201.71
Polyketide	Golgi membrane [GO:0000139]	201.71
Polyketide	chromosome, telomeric region [GO:0000781]	201.71
Polyketide	nucleus [GO:0005634]	201.71
Polyketide	cytoplasm [GO:0005737]	201.71
Polyketide	melanosome [GO:0042470]	322.21
Polyketide	perinuclear region of cytoplasm [GO:0048471]	322.21
Polyketide	sarcoplasmic reticulum lumen [GO:0033018]	322.21
Polyketide	endoplasmic reticulum [GO:0005783]	322.21
Polyketide	cytoplasm [GO:0005737]	228.75
Polyketide	chromosome [GO:0005694]	210.29
Polyketide	condensed nuclear chromosome [GO:0000794]	210.29
Polyketide	nucleus [GO:0005634]	210.29
Polyketide	nucleoplasm [GO:0005654]	210.29
Polyketide	protein-containing complex [GO:0032991]	579.21
Polyketide	endocytic vesicle membrane [GO:0030666]	579.21
Polyketide	cytosol [GO:0005829]	579.21
Polyketide	transcription repressor complex [GO:0017053]	579.21
Polyketide	nucleoplasm [GO:0005654]	579.21
Polyketide	plasma membrane [GO:0005886]	579.21
Polyketide	nucleus [GO:0005634]	579.21
Polyketide	cytoplasm [GO:0005737]	579.21
Polyketide	nucleolus [GO:0005730]	579.21
