class	GO_CC	pock_vol
Polyketide	actin filament bundle [GO:0032432]	858.61
Polyketide	Ino80 complex [GO:0031011]	858.61
Polyketide	actin cortical patch [GO:0030479]	858.61
Polyketide	cellular bud neck contractile ring [GO:0000142]	858.61
Polyketide	chromatin [GO:0000785]	858.61
Polyketide	nucleus [GO:0005634]	858.61
Polyketide	nuclear envelope [GO:0005635]	595.92
Polyketide	perinuclear region of cytoplasm [GO:0048471]	595.92
Polyketide	cytosol [GO:0005829]	595.92
Polyketide	pericentriolar material [GO:0000242]	595.92
Polyketide	Golgi membrane [GO:0000139]	595.92
Polyketide	chromosome, telomeric region [GO:0000781]	595.92
Polyketide	nucleus [GO:0005634]	595.92
Polyketide	cytoplasm [GO:0005737]	595.92
Polyketide	melanosome [GO:0042470]	972.71
Polyketide	perinuclear region of cytoplasm [GO:0048471]	972.71
Polyketide	sarcoplasmic reticulum lumen [GO:0033018]	972.71
Polyketide	endoplasmic reticulum [GO:0005783]	972.71
Polyketide	cytoplasm [GO:0005737]	657.84
Polyketide	chromosome [GO:0005694]	494.08
Polyketide	condensed nuclear chromosome [GO:0000794]	494.08
Polyketide	nucleus [GO:0005634]	494.08
Polyketide	nucleoplasm [GO:0005654]	494.08
Polyketide	protein-containing complex [GO:0032991]	1109.1
Polyketide	endocytic vesicle membrane [GO:0030666]	1109.1
Polyketide	cytosol [GO:0005829]	1109.1
Polyketide	transcription repressor complex [GO:0017053]	1109.1
Polyketide	nucleoplasm [GO:0005654]	1109.1
Polyketide	plasma membrane [GO:0005886]	1109.1
Polyketide	nucleus [GO:0005634]	1109.1
Polyketide	cytoplasm [GO:0005737]	1109.1
Polyketide	nucleolus [GO:0005730]	1109.1
Polyketide	nuclear chromosome [GO:0000228]	751.59
Polyketide	histone deacetylase complex [GO:0000118]	751.59
Polyketide	cytoplasm [GO:0005737]	751.59
Polyketide	nucleoplasm [GO:0005654]	751.59
Polyketide	nucleus [GO:0005634]	751.59
Polyketide	nucleus [GO:0005634]	853.02
Polyketide	protein-containing complex [GO:0032991]	796.11
Polyketide	cytosol [GO:0005829]	796.11
Polyketide	nucleoplasm [GO:0005654]	796.11
Polyketide	membrane [GO:0016020]	796.11
Polyketide	plasma membrane [GO:0005886]	796.11
Polyketide	euchromatin [GO:0000791]	796.11
Polyketide	chromatin [GO:0000785]	796.11
Polyketide	transcription regulator complex [GO:0005667]	796.11
Polyketide	nucleus [GO:0005634]	796.11
Polyketide	cytoplasm [GO:0005737]	796.11
Polyketide	Golgi apparatus [GO:0005794]	796.11
Polyketide	cell body [GO:0044297]	655.98
Polyketide	actin filament [GO:0005884]	655.98
Polyketide	skeletal muscle myofibril [GO:0098723]	655.98
Polyketide	stress fiber [GO:0001725]	655.98
Polyketide	filamentous actin [GO:0031941]	655.98
Polyketide	actin filament bundle [GO:0032432]	655.98
Polyketide	lamellipodium [GO:0030027]	655.98
Polyketide	striated muscle thin filament [GO:0005865]	655.98
Polyketide	cytoplasm [GO:0005737]	655.98
Polyketide	filopodium [GO:0030175]	655.98
Polyketide	protein-containing complex [GO:0032991]	780.83
Polyketide	cytosol [GO:0005829]	780.83
Polyketide	nucleoplasm [GO:0005654]	780.83
Polyketide	membrane [GO:0016020]	780.83
Polyketide	plasma membrane [GO:0005886]	780.83
Polyketide	euchromatin [GO:0000791]	780.83
Polyketide	chromatin [GO:0000785]	780.83
Polyketide	transcription regulator complex [GO:0005667]	780.83
Polyketide	nucleus [GO:0005634]	780.83
Polyketide	cytoplasm [GO:0005737]	780.83
Polyketide	Golgi apparatus [GO:0005794]	780.83
Polyketide	plasma membrane [GO:0005886]	228.03
Polyketide	proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]	228.03
Polyketide	extracellular exosome [GO:0070062]	696.66
Polyketide	cytosol [GO:0005829]	696.66
Polyketide	transporter complex [GO:1990351]	509.84
Polyketide	plasma membrane [GO:0005886]	509.84
Polyketide	membrane [GO:0016020]	509.84
Polyketide	ATP-binding cassette (ABC) transporter complex [GO:0043190]	509.84
Polyketide	cytoplasm [GO:0005737]	509.84
Polyketide	cytosol [GO:0005829]	565.71
Polyketide	mitochondrion [GO:0005739]	565.71
Polyketide	mitochondrial intermembrane space [GO:0005758]	565.71
Polyketide	mitochondrial matrix [GO:0005759]	565.71
Polyketide	nucleus [GO:0005634]	565.71
Polyketide	collagen-containing extracellular matrix [GO:0062023]	736.94
Polyketide	cytoplasmic stress granule [GO:0010494]	736.94
Polyketide	lysosome [GO:0005764]	736.94
Polyketide	azurophil granule lumen [GO:0035578]	736.94
Polyketide	cytosol [GO:0005829]	736.94
Polyketide	extracellular exosome [GO:0070062]	736.94
Polyketide	intracellular membrane-bounded organelle [GO:0043231]	736.94
Polyketide	plasma membrane [GO:0005886]	736.94
Polyketide	membrane [GO:0016020]	736.94
