class	GO_CC	pock_vol
Sphingolipid	membrane [GO:0016020]	765.58
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	765.58
Sphingolipid	endoplasmic reticulum [GO:0005783]	765.58
Sphingolipid	vacuole [GO:0005773]	765.58
Sphingolipid	endocytic vesicle lumen [GO:0071682]	281.06
Sphingolipid	cytosol [GO:0005829]	281.06
Sphingolipid	extracellular exosome [GO:0070062]	281.06
Sphingolipid	membrane [GO:0016020]	281.06
Sphingolipid	blood microparticle [GO:0072562]	281.06
Sphingolipid	extracellular region [GO:0005576]	281.06
Sphingolipid	extracellular space [GO:0005615]	281.06
Sphingolipid	hemoglobin complex [GO:0005833]	281.06
Sphingolipid	haptoglobin-hemoglobin complex [GO:0031838]	281.06
Sphingolipid	late endosome [GO:0005770]	1603.12
Sphingolipid	endoplasmic reticulum [GO:0005783]	1603.12
Sphingolipid	cytoplasm [GO:0005737]	1603.12
Sphingolipid	endosome membrane [GO:0010008]	1603.12
Sphingolipid	lysosome [GO:0005764]	1603.12
Sphingolipid	early endosome [GO:0005769]	1603.12
Sphingolipid	extracellular space [GO:0005615]	1603.12
Sphingolipid	external side of plasma membrane [GO:0009897]	1603.12
Sphingolipid	lysosomal membrane [GO:0005765]	1603.12
Sphingolipid	cell surface [GO:0009986]	1603.12
Sphingolipid	recycling endosome [GO:0055037]	982.08
Sphingolipid	endosome [GO:0005768]	982.08
Sphingolipid	Golgi membrane [GO:0000139]	982.08
Sphingolipid	plasma membrane [GO:0005886]	982.08
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	982.08
Sphingolipid	mitochondrion [GO:0005739]	982.08
Sphingolipid	external side of plasma membrane [GO:0009897]	982.08
Sphingolipid	Golgi apparatus [GO:0005794]	982.08
Sphingolipid	very-low-density lipoprotein particle [GO:0034361]	862.02
Sphingolipid	low-density lipoprotein particle [GO:0034362]	862.02
Sphingolipid	spherical high-density lipoprotein particle [GO:0034366]	862.02
Sphingolipid	extracellular region [GO:0005576]	862.02
Sphingolipid	high-density lipoprotein particle [GO:0034364]	862.02
Sphingolipid	discoidal high-density lipoprotein particle [GO:0034365]	862.02
Sphingolipid	plasma membrane [GO:0005886]	1834.08
Sphingolipid	membrane [GO:0016020]	1834.08
Sphingolipid	endosome membrane [GO:0010008]	1834.08
Sphingolipid	voltage-gated sodium channel complex [GO:0001518]	1266.64
Sphingolipid	axon [GO:0030424]	1266.64
Sphingolipid	plasma membrane [GO:0005886]	1266.64
Sphingolipid	voltage-gated calcium channel complex [GO:0005891]	1266.64
Sphingolipid	endosome membrane [GO:0010008]	0.0
Sphingolipid	cytosol [GO:0005829]	0.0
Sphingolipid	plasma membrane [GO:0005886]	0.0
Sphingolipid	nuclear outer membrane [GO:0005640]	0.0
Sphingolipid	Golgi apparatus [GO:0005794]	0.0
Sphingolipid	endosome membrane [GO:0010008]	37.47
Sphingolipid	cytosol [GO:0005829]	37.47
Sphingolipid	plasma membrane [GO:0005886]	37.47
Sphingolipid	nuclear outer membrane [GO:0005640]	37.47
Sphingolipid	Golgi apparatus [GO:0005794]	37.47
Sphingolipid	cytoplasm [GO:0005737]	153.31
Sphingolipid	apical plasma membrane [GO:0016324]	415.14
Sphingolipid	gap junction [GO:0005921]	415.14
Sphingolipid	plasma membrane [GO:0005886]	415.14
Sphingolipid	endoplasmic reticulum [GO:0005783]	415.14
Sphingolipid	late endosome [GO:0005770]	1671.1
Sphingolipid	endoplasmic reticulum [GO:0005783]	1671.1
Sphingolipid	cytoplasm [GO:0005737]	1671.1
Sphingolipid	endosome membrane [GO:0010008]	1671.1
Sphingolipid	lysosome [GO:0005764]	1671.1
Sphingolipid	early endosome [GO:0005769]	1671.1
Sphingolipid	extracellular space [GO:0005615]	1671.1
Sphingolipid	external side of plasma membrane [GO:0009897]	1671.1
Sphingolipid	lysosomal membrane [GO:0005765]	1671.1
Sphingolipid	cell surface [GO:0009986]	1671.1
Sphingolipid	membrane [GO:0016020]	1437.96
Sphingolipid	cytosol [GO:0005829]	1437.96
Sphingolipid	endoplasmic reticulum [GO:0005783]	1437.96
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	1437.96
Sphingolipid	endoplasmic reticulum membrane [GO:0005789]	1417.43
Sphingolipid	endoplasmic reticulum [GO:0005783]	1417.43
Sphingolipid	membrane raft [GO:0045121]	1173.22
Sphingolipid	endosome [GO:0005768]	1173.22
Sphingolipid	intracellular membrane-bounded organelle [GO:0043231]	1173.22
Sphingolipid	nucleoplasm [GO:0005654]	1173.22
Sphingolipid	plasma membrane [GO:0005886]	1173.22
Sphingolipid	external side of plasma membrane [GO:0009897]	1173.22
Sphingolipid	cytoplasm [GO:0005737]	1173.22
Sphingolipid	late endosome [GO:0005770]	1875.78
Sphingolipid	endoplasmic reticulum [GO:0005783]	1875.78
Sphingolipid	cytoplasm [GO:0005737]	1875.78
Sphingolipid	endosome membrane [GO:0010008]	1875.78
Sphingolipid	lysosome [GO:0005764]	1875.78
Sphingolipid	early endosome [GO:0005769]	1875.78
Sphingolipid	extracellular space [GO:0005615]	1875.78
Sphingolipid	external side of plasma membrane [GO:0009897]	1875.78
Sphingolipid	lysosomal membrane [GO:0005765]	1875.78
Sphingolipid	cell surface [GO:0009986]	1875.78
Sphingolipid	endocytic vesicle lumen [GO:0071682]	636.69
Sphingolipid	cytosol [GO:0005829]	636.69
Sphingolipid	extracellular exosome [GO:0070062]	636.69
Sphingolipid	membrane [GO:0016020]	636.69
Sphingolipid	blood microparticle [GO:0072562]	636.69
Sphingolipid	extracellular region [GO:0005576]	636.69
Sphingolipid	extracellular space [GO:0005615]	636.69
Sphingolipid	hemoglobin complex [GO:0005833]	636.69
Sphingolipid	haptoglobin-hemoglobin complex [GO:0031838]	636.69
