class	GO_CC	pock_vol
Glycerophospholipid	photosystem II [GO:0009523]	175.71
Glycerophospholipid	chloroplast thylakoid membrane [GO:0009535]	175.71
Glycerophospholipid	photosystem I [GO:0009522]	175.71
Glycerophospholipid	connexin complex [GO:0005922]	77.27
Glycerophospholipid	plasma membrane [GO:0005886]	77.27
Glycerophospholipid	mitochondrial respiratory chain complex IV [GO:0005751]	531.12
Glycerophospholipid	respiratory chain complex IV [GO:0045277]	531.12
Glycerophospholipid	photosystem II [GO:0009523]	572.57
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	572.57
Glycerophospholipid	photosystem II [GO:0009523]	572.57
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	572.57
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	159.1
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	669.72
Glycerophospholipid	mitochondrion [GO:0005739]	383.63
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	383.63
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	383.63
Glycerophospholipid	mitochondrial membrane [GO:0031966]	383.63
Glycerophospholipid	neuronal cell body [GO:0043025]	383.63
Glycerophospholipid	dendrite [GO:0030425]	383.63
Glycerophospholipid	plasma membrane [GO:0005886]	234.84
Glycerophospholipid	photosystem II [GO:0009523]	633.64
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	633.64
Glycerophospholipid	photosystem II [GO:0009523]	633.64
Glycerophospholipid	plasma membrane-derived thylakoid membrane [GO:0031676]	633.64
Glycerophospholipid	membrane [GO:0016020]	787.21
Glycerophospholipid	thylakoid [GO:0009579]	787.21
Glycerophospholipid	membrane [GO:0016020]	787.21
Glycerophospholipid	thylakoid [GO:0009579]	787.21
Glycerophospholipid	respiratory chain complex IV [GO:0045277]	0.0
Glycerophospholipid	mitochondrial respiratory chain complex IV [GO:0005751]	0.0
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	430.31
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	430.31
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	689.78
Glycerophospholipid	membrane [GO:0016020]	425.65
Glycerophospholipid	mitochondrion [GO:0005739]	639.35
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	639.35
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	639.35
Glycerophospholipid	nucleoplasm [GO:0005654]	1517.24
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	369.08
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	369.08
Glycerophospholipid	mitochondrion [GO:0005739]	650.49
Glycerophospholipid	mitochondrial inner membrane [GO:0005743]	650.49
Glycerophospholipid	mitochondrial respiratory chain complex I [GO:0005747]	650.49
Glycerophospholipid	cytosol [GO:0005829]	349.95
Glycerophospholipid	fascia adherens [GO:0005916]	349.95
Glycerophospholipid	contractile fiber [GO:0043292]	349.95
Glycerophospholipid	Golgi membrane [GO:0000139]	349.95
Glycerophospholipid	intercalated disc [GO:0014704]	349.95
Glycerophospholipid	connexin complex [GO:0005922]	349.95
Glycerophospholipid	focal adhesion [GO:0005925]	349.95
Glycerophospholipid	Golgi-associated vesicle membrane [GO:0030660]	349.95
Glycerophospholipid	apical plasma membrane [GO:0016324]	349.95
Glycerophospholipid	plasma membrane [GO:0005886]	349.95
Glycerophospholipid	intracellular membrane-bounded organelle [GO:0043231]	349.95
Glycerophospholipid	membrane raft [GO:0045121]	349.95
Glycerophospholipid	endoplasmic reticulum membrane [GO:0005789]	349.95
Glycerophospholipid	lateral plasma membrane [GO:0016328]	349.95
Glycerophospholipid	tight junction [GO:0070160]	349.95
Glycerophospholipid	cytoplasm [GO:0005737]	349.95
Glycerophospholipid	Golgi apparatus [GO:0005794]	349.95
Glycerophospholipid	mitochondrion [GO:0005739]	349.95
Glycerophospholipid	cell junction [GO:0030054]	349.95
