class	pock_vol
Sterol	208.52
Sterol	884.49
Sterol	241.9
Sterol	654.58
Sterol	502.26
Sterol	367.79
Sterol	609.17
Sterol	658.3
Sterol	722.15
Sterol	106.15
Sterol	319.02
Sterol	981.52
Sterol	208.68
Sterol	301.66
Sterol	483.0
Sterol	204.14
Sterol	484.8
Sterol	705.93
Sterol	260.53
Sterol	519.38
Sterol	547.86
Sterol	455.35
Sterol	47.45
Sterol	143.07
Sterol	495.23
Sterol	1324.97
Sterol	188.38
Sterol	780.83
Sterol	710.99
Sterol	0.0
Sterol	604.11
Sterol	666.51
Sterol	252.32
Sterol	1196.36
Sterol	152.77
Sterol	750.6
Sterol	747.41
Sterol	1638.12
Sterol	421.74
Sterol	483.9
Sterol	1186.87
Sterol	515.12
Sterol	327.98
Sterol	302.95
Sterol	477.61
Sterol	422.39
Sterol	189.19
Sterol	382.56
Sterol	936.76
Sterol	251.75
Sterol	463.88
Sterol	510.55
Sterol	849.59
Sterol	846.95
Sterol	2002.83
Sterol	364.5
Sterol	884.02
Sterol	274.5
Sterol	639.6
Sterol	363.61
Sterol	920.33
Sterol	391.91
Sterol	531.78
Sterol	660.51
Sterol	245.04
Sterol	545.79
Sterol	352.25
Sterol	555.87
Sterol	288.28
Sterol	512.2
Sterol	373.1
Sterol	1497.2
Sterol	430.81
Sterol	698.52
Sterol	1064.36
Sterol	617.64
Sterol	275.49
Sterol	1061.16
Sterol	332.66
Sterol	448.69
Sterol	679.48
Sterol	251.96
Sterol	1065.22
Sterol	419.18
Sterol	398.43
Sterol	704.05
Sterol	650.42
Sterol	72.28
Sterol	682.5
Sterol	433.57
Sterol	519.0
Sterol	1067.19
Sterol	346.16
Sterol	138.76
Sterol	305.51
Sterol	333.41
Sterol	511.69
Sterol	310.05
Sterol	935.3
Sterol	356.88
Sterol	568.9
Sterol	321.54
Sterol	470.63
Sterol	435.9
Sterol	221.38
Sterol	139.03
Sterol	1132.44
Sterol	1130.56
Sterol	614.87
Sterol	0.0
Sterol	501.81
Sterol	0.0
Sterol	467.54
Sterol	1246.15
Sterol	368.92
Sterol	347.92
Sterol	1280.33
Sterol	103.52
Sterol	342.48
Sterol	401.52
Sterol	783.25
Sterol	229.18
Sterol	64.83
Sterol	590.79
Sterol	0.0
Sterol	638.65
Sterol	0.0
Sterol	326.64
Sterol	584.14
Sterol	350.11
Sterol	616.88
Sterol	564.69
Sterol	723.72
Sterol	503.51
Sterol	865.72
Sterol	168.53
Sterol	0.0
Sterol	452.46
Sterol	613.71
Sterol	249.9
Sterol	491.77
Sterol	223.92
Sterol	356.19
Sterol	62.85
Sterol	639.01
Sterol	478.77
Sterol	978.74
Sterol	155.44
Sterol	363.82
Sterol	33.11
Sterol	468.95
Sterol	822.08
Sterol	667.86
Sterol	138.05
Sterol	430.41
Sterol	656.48
Sterol	262.12
Sterol	492.97
Sterol	770.69
Sterol	792.93
Sterol	500.17
Sterol	566.81
Sterol	628.82
Sterol	0.0
Sterol	630.35
Sterol	525.3
Sterol	437.03
Sterol	931.62
Sterol	1052.2
Sterol	461.17
Sterol	383.69
Sterol	126.63
Sterol	475.34
Sterol	503.64
Sterol	0.0
Sterol	763.14
Sterol	435.0
Sterol	24.23
Sterol	780.59
Sterol	570.22
Sterol	336.64
Sterol	1145.47
Sterol	48.02
Sterol	563.72
Sterol	0.0
Sterol	405.66
Sterol	1052.23
Sterol	347.0
Sterol	524.7
Sterol	490.16
Sterol	267.01
Sterol	433.93
Sterol	512.42
Sterol	1148.16
Sterol	569.82
Sterol	397.49
Sterol	845.66
Sterol	670.65
Sterol	498.92
Sterol	355.84
Sterol	641.69
Sterol	730.27
Sterol	353.26
Sterol	828.79
Sterol	1204.92
Sterol	903.12
Sterol	277.75
Sterol	453.49
Sterol	348.33
Sterol	398.72
Sterol	397.96
Sterol	534.76
Sterol	185.7
Sterol	435.8
Sterol	65.96
Sterol	304.96
Sterol	471.04
Sterol	342.91
Sterol	442.54
Sterol	682.01
Sterol	468.12
Sterol	368.08
Sterol	491.36
Sterol	1351.94
Sterol	682.79
Sterol	423.79
Sterol	355.49
Sterol	224.65
Sterol	796.23
Sterol	568.52
Sterol	298.68
Sterol	985.41
Sterol	314.48
Sterol	927.48
Sterol	352.75
Sterol	1199.77
Sterol	779.34
Sterol	85.93
Sterol	452.68
Sterol	881.36
Sterol	1297.11
Sterol	670.66
Sterol	368.19
Sterol	267.79
Sterol	264.55
Sterol	367.68
Sterol	496.71
Sterol	597.54
Sterol	418.9
Sterol	1120.1
Sterol	407.98
Sterol	697.77
Sterol	405.11
Sterol	288.97
Sterol	706.61
Sterol	271.43
Sterol	300.37
Sterol	393.27
Sterol	383.58
Sterol	604.15
Sterol	444.68
Sterol	559.44
Sterol	699.76
Sterol	603.07
Sterol	254.1
Sterol	784.97
Sterol	741.93
Sterol	731.03
Sterol	356.28
Sterol	285.7
Sterol	342.83
Sterol	791.42
Sterol	619.55
Sterol	438.25
Sterol	806.24
Sterol	49.0
Sterol	298.75
Sterol	424.14
Sterol	728.89
Sterol	363.63
Sterol	347.45
Sterol	1033.63
Sterol	508.22
Sterol	943.83
Sterol	312.22
Sterol	98.52
Sterol	193.3
Sterol	484.83
Sterol	225.45
Sterol	592.75
Sterol	333.36
Sterol	373.9
Sterol	330.92
Sterol	69.52
Sterol	262.06
Sterol	207.94
Sterol	1106.67
Sterol	935.22
Sterol	608.03
Sterol	756.62
Sterol	328.11
Sterol	94.55
Sterol	606.92
Sterol	651.99
Sterol	317.25
Sterol	891.44
Sterol	586.94
Sterol	1084.66
Sterol	543.01
Sterol	133.44
Sterol	277.8
Sterol	432.57
Sterol	101.36
Sterol	1035.03
Sterol	370.98
Sterol	1082.91
Sterol	1451.51
Sterol	534.66
Sterol	446.23
Sterol	436.18
Sterol	973.24
Sterol	436.96
Sterol	657.02
Sterol	1033.72
Sterol	141.75
Sterol	236.79
Sterol	1032.7
Sterol	261.61
Sterol	656.52
Sterol	394.97
Sterol	460.01
Sterol	868.64
Sterol	344.61
Sterol	237.87
Sterol	620.13
Sterol	301.77
Sterol	475.85
Sterol	967.99
Sterol	88.7
Sterol	515.83
Sterol	1360.05
Sterol	947.56
Sterol	405.41
Sterol	456.31
Sterol	595.53
Sterol	634.38
Sterol	116.45
Sterol	1401.02
Sterol	124.77
Sterol	71.15
Sterol	267.35
Sterol	78.79
Sterol	417.13
Sterol	644.83
Sterol	285.22
Sterol	718.94
Sterol	231.93
Sterol	288.08
Sterol	462.43
Sterol	372.16
Sterol	234.08
Sterol	330.69
Sterol	335.78
Sterol	598.05
Sterol	557.32
Sterol	283.3
Sterol	621.86
Sterol	808.86
Sterol	161.16
Sterol	951.55
Sterol	1231.78
Sterol	854.49
Sterol	637.67
Sterol	521.41
Sterol	283.86
Sterol	1238.55
Sterol	187.32
Sterol	725.04
Sterol	900.15
Sterol	293.67
Sterol	433.85
Sterol	468.94
Sterol	1107.96
Sterol	1116.42
Sterol	563.19
Sterol	480.27
Sterol	123.38
Sterol	356.33
Sterol	600.57
Sterol	228.77
Sterol	1036.61
Sterol	259.92
Sterol	146.8
Sterol	411.0
Sterol	480.26
Sterol	829.83
Sterol	490.13
Sterol	466.93
Sterol	262.95
Sterol	947.19
Sterol	454.78
Sterol	73.17
Sterol	351.37
Sterol	1033.0
Sterol	350.85
Sterol	91.58
Sterol	1100.27
Sterol	334.6
Sterol	82.49
Sterol	614.55
Sterol	351.01
Sterol	368.03
Sterol	455.53
Sterol	581.23
Sterol	521.7
Sterol	68.03
Sterol	1099.21
Sterol	265.56
Sterol	794.39
Sterol	213.53
Sterol	688.49
Sterol	151.17
Sterol	407.5
Sterol	251.88
Sterol	849.26
Sterol	434.7
Sterol	597.23
Sterol	311.2
Sterol	692.67
Sterol	259.29
Sterol	487.6
Sterol	793.94
Sterol	1394.66
Sterol	317.31
Sterol	597.11
Sterol	0.0
Sterol	647.36
Sterol	789.58
Sterol	422.28
Sterol	314.02
Sterol	215.13
Sterol	284.04
Sterol	353.77
Sterol	130.38
Sterol	521.28
Sterol	377.7
Sterol	194.2
Sterol	410.26
Sterol	616.91
Sterol	271.04
Sterol	707.95
Sterol	441.96
Sterol	482.17
Sterol	616.69
Sterol	244.16
Sterol	1052.33
Sterol	144.91
Sterol	1094.33
Sterol	437.58
Sterol	472.76
Sterol	634.15
Sterol	155.98
Sterol	32.51
Sterol	340.84
Sterol	579.86
Sterol	614.87
Sterol	266.05
Sterol	116.63
Sterol	462.59
Sterol	847.71
Sterol	1496.94
Sterol	233.65
Sterol	415.54
Sterol	800.37
Sterol	943.54
Sterol	550.49
Sterol	365.38
Sterol	383.8
Sterol	851.38
Sterol	435.45
Sterol	448.0
Sterol	157.09
Sterol	544.75
Sterol	359.36
Sterol	441.27
Sterol	351.43
Sterol	412.37
Sterol	710.99
Sterol	312.49
Sterol	725.68
Sterol	607.61
Sterol	486.93
Sterol	182.63
Sterol	218.98
Sterol	261.38
Sterol	995.93
Sterol	558.89
Sterol	575.49
Sterol	1063.84
Sterol	225.91
Sterol	668.19
Sterol	639.31
Sterol	595.76
Sterol	434.54
Sterol	0.0
Sterol	383.08
Sterol	530.98
Sterol	480.51
Sterol	1023.77
Sterol	615.27
Sterol	534.97
Sterol	326.45
Sterol	351.25
Sterol	269.42
Sterol	693.22
Sterol	934.56
Sterol	298.08
Sterol	527.17
Sterol	91.58
Sterol	390.79
Sterol	314.13
Sterol	441.04
Sterol	426.44
Sterol	716.14
Sterol	472.59
Sterol	1065.35
Sterol	355.38
Sterol	590.92
Sterol	763.07
Sterol	564.31
Sterol	911.06
Sterol	562.83
Sterol	600.49
Sterol	509.46
Sterol	162.34
Sterol	405.17
Sterol	354.24
Sterol	242.01
Sterol	324.03
Sterol	977.95
Sterol	673.11
Sterol	410.77
Sterol	610.31
Sterol	619.13
Sterol	422.34
Sterol	810.46
Sterol	762.64
Sterol	541.01
Sterol	0.0
Sterol	605.91
Sterol	110.8
Sterol	982.58
Sterol	430.43
Sterol	823.37
Sterol	272.8
Sterol	114.99
Sterol	292.34
Sterol	187.84
Sterol	227.98
Sterol	321.34
Sterol	0.0
Sterol	294.29
Sterol	543.78
Sterol	968.07
Sterol	189.83
Sterol	523.1
Sterol	394.91
Sterol	1171.74
Sterol	581.33
Sterol	927.75
Sterol	715.87
Sterol	294.62
Sterol	263.52
Sterol	653.45
Sterol	760.61
Sterol	731.59
Sterol	234.35
Sterol	647.98
Sterol	495.31
Sterol	610.43
Sterol	256.3
Sterol	1274.23
Sterol	147.86
Sterol	670.12
Sterol	527.17
Sterol	1129.08
Sterol	89.4
Sterol	1312.66
Sterol	866.86
Sterol	506.98
Sterol	486.97
Sterol	1040.85
Sterol	0.0
Sterol	587.89
Sterol	1073.61
Sterol	603.37
Sterol	568.15
Sterol	631.37
Sterol	254.12
Sterol	1371.53
Sterol	1214.28
Sterol	948.16
Sterol	1231.08
Sterol	397.38
Sterol	1051.95
Sterol	322.39
Sterol	608.18
Sterol	165.34
Sterol	502.3
Sterol	551.37
Sterol	808.3
Sterol	169.32
Sterol	299.77
Sterol	80.5
Sterol	1169.98
Sterol	600.4
Sterol	463.54
Sterol	513.16
Sterol	468.55
Sterol	580.83
Sterol	904.46
Sterol	785.37
Sterol	281.11
Sterol	353.5
Sterol	711.58
Sterol	698.33
Sterol	0.0
Sterol	339.17
Sterol	524.79
Sterol	698.3
Sterol	337.93
Sterol	670.56
Sterol	520.4
Sterol	635.84
Sterol	898.46
Sterol	518.35
Sterol	670.45
Sterol	599.92
Sterol	256.0
Sterol	458.27
Sterol	565.64
Sterol	761.71
Sterol	602.22
Sterol	1143.71
Sterol	995.46
Sterol	671.37
Sterol	307.35
Sterol	236.53
Sterol	372.37
Sterol	641.59
Sterol	697.15
Sterol	343.32
Sterol	182.34
Sterol	536.45
Sterol	133.85
Sterol	226.44
Sterol	657.27
Sterol	898.85
Sterol	379.89
Sterol	309.19
Sterol	458.59
Sterol	574.13
Sterol	666.6
Sterol	212.48
Sterol	606.59
Sterol	590.94
Sterol	667.52
Sterol	461.59
Sterol	67.87
Sterol	842.66
Sterol	682.69
Sterol	481.23
Sterol	349.18
Sterol	814.9
Sterol	323.08
Sterol	814.28
Sterol	403.99
Sterol	241.08
Sterol	489.77
Sterol	475.58
Sterol	247.92
Sterol	532.99
Sterol	587.99
Sterol	581.98
Sterol	724.28
Sterol	651.21
Sterol	238.16
Sterol	747.27
Sterol	579.37
Sterol	310.14
Sterol	233.05
Sterol	0.0
Sterol	0.0
Sterol	735.91
Sterol	545.52
Sterol	781.11
Sterol	386.37
Sterol	572.54
Sterol	375.99
Sterol	587.74
Sterol	836.22
Sterol	471.84
Sterol	414.9
Sterol	730.06
Sterol	919.18
Sterol	374.4
Sterol	343.34
Sterol	1184.67
Sterol	0.0
Sterol	505.87
Sterol	25.62
Sterol	417.54
Sterol	444.36
Sterol	564.95
Sterol	251.93
Sterol	29.95
Sterol	0.0
Sterol	451.05
Sterol	549.3
Sterol	502.46
Sterol	635.23
Sterol	310.63
Sterol	0.0
Sterol	910.65
Sterol	456.25
Sterol	453.01
Sterol	319.3
Sterol	277.57
Sterol	323.02
Sterol	1327.65
Sterol	959.58
Sterol	398.91
Sterol	507.86
Sterol	370.91
Sterol	917.64
Sterol	358.21
Sterol	236.03
Sterol	252.45
Sterol	1164.03
Sterol	182.65
Sterol	649.74
Sterol	1124.25
Sterol	401.23
Sterol	632.7
Sterol	92.87
Sterol	233.38
Sterol	70.46
Sterol	1018.51
Sterol	233.81
Sterol	1403.97
Sterol	697.49
Sterol	472.68
Sterol	289.0
Sterol	331.09
Sterol	113.76
Sterol	426.44
Sterol	463.79
Sterol	374.75
Sterol	498.52
Sterol	251.92
Sterol	864.85
Sterol	887.12
Sterol	474.94
Sterol	835.05
Sterol	587.06
Sterol	734.94
Sterol	519.96
Sterol	862.16
Sterol	571.58
Sterol	846.64
Sterol	416.17
Sterol	490.42
Sterol	282.49
Sterol	178.25
Sterol	653.87
Sterol	0.0
Sterol	497.35
Sterol	419.7
Sterol	31.03
Sterol	124.31
Sterol	0.0
Sterol	1253.13
Sterol	568.88
Sterol	49.32
Sterol	757.59
Sterol	471.13
Sterol	386.42
Sterol	471.38
Sterol	461.92
Sterol	1014.98
Sterol	383.05
Sterol	720.13
Sterol	490.81
Sterol	627.47
Sterol	319.54
Sterol	495.45
Sterol	167.21
Sterol	943.78
Sterol	691.11
Sterol	303.43
Sterol	871.39
Sterol	338.96
Sterol	0.0
Sterol	1013.36
Sterol	1087.37
Sterol	809.67
Sterol	757.03
Sterol	0.0
Sterol	630.84
Sterol	504.5
Sterol	294.02
Sterol	499.09
Sterol	345.86
Sterol	469.93
Sterol	591.44
Sterol	1277.75
Sterol	406.37
Sterol	369.91
Sterol	834.88
Sterol	879.56
Sterol	708.77
Sterol	435.88
Sterol	494.53
Sterol	1515.83
Sterol	324.86
Sterol	1041.53
Sterol	434.31
Sterol	607.7
Sterol	336.21
Sterol	354.19
Sterol	624.76
Sterol	0.0
Sterol	1036.36
Sterol	321.21
Sterol	1053.11
Sterol	125.5
Sterol	101.93
Sterol	102.61
Sterol	729.41
Sterol	315.33
Sterol	724.86
Sterol	681.74
Sterol	141.01
Sterol	482.61
Sterol	997.4
Sterol	169.09
Sterol	258.17
Sterol	560.73
Sterol	807.05
Sterol	131.56
Sterol	507.08
Sterol	881.23
Sterol	660.18
Sterol	255.29
Sterol	547.84
Sterol	650.18
Sterol	517.95
Sterol	348.42
Sterol	712.26
Sterol	716.53
Sterol	889.19
Sterol	948.07
Sterol	291.64
Sterol	493.72
Sterol	387.38
Sterol	564.83
Sterol	592.27
Sterol	326.0
Sterol	446.98
Sterol	973.48
Sterol	371.87
Sterol	1089.11
Sterol	444.82
Sterol	447.15
Sterol	295.43
Sterol	205.46
Sterol	767.0
Sterol	0.0
Sterol	240.7
Sterol	892.62
Sterol	862.89
Sterol	697.79
Sterol	956.13
Sterol	192.37
Sterol	386.81
Sterol	459.84
Sterol	679.94
Sterol	1099.53
Sterol	665.69
Sterol	573.12
Sterol	771.81
Sterol	141.18
Sterol	283.2
Sterol	327.08
Sterol	1037.36
Sterol	646.54
Sterol	893.91
Sterol	379.43
Sterol	272.65
Sterol	504.09
Sterol	216.82
Sterol	711.49
Sterol	87.07
Sterol	719.65
Sterol	525.21
Sterol	2084.59
Sterol	460.48
Sterol	364.22
Sterol	419.02
Sterol	588.22
Sterol	1202.89
Sterol	613.18
Sterol	1134.9
Sterol	557.28
Sterol	1081.68
Sterol	485.41
Sterol	655.51
Sterol	346.5
Sterol	176.25
Sterol	1283.02
Sterol	722.84
Sterol	353.59
Sterol	719.52
Sterol	233.37
Sterol	990.63
Sterol	461.51
Sterol	35.7
Sterol	503.51
Sterol	525.42
Sterol	965.42
Sterol	510.18
Sterol	232.75
Sterol	662.83
Sterol	297.56
Sterol	969.75
Sterol	32.7
Sterol	289.42
Sterol	347.23
Sterol	427.59
Sterol	234.09
Sterol	803.42
Sterol	374.96
Sterol	403.21
Sterol	331.68
Sterol	326.63
Sterol	119.49
Sterol	519.25
Sterol	458.86
Sterol	962.94
Sterol	935.06
Sterol	960.13
Sterol	400.21
Sterol	605.85
Sterol	1506.76
Sterol	631.17
Sterol	327.96
Sterol	650.71
Sterol	322.83
Sterol	1167.46
Sterol	231.63
Sterol	855.82
Sterol	1029.31
Sterol	278.1
Sterol	430.83
Sterol	132.05
Sterol	732.3
Sterol	1176.04
Sterol	390.23
Sterol	430.67
Sterol	392.79
Sterol	912.48
Sterol	0.0
Sterol	1166.03
Sterol	664.92
Sterol	538.38
Sterol	833.4
Sterol	63.08
Sterol	491.8
Sterol	327.06
Sterol	324.97
Sterol	470.84
Sterol	177.38
Sterol	1329.19
Sterol	772.37
Sterol	457.86
Sterol	612.29
Sterol	728.59
Sterol	314.75
Sterol	616.07
Sterol	454.65
Sterol	758.9
Sterol	928.52
Sterol	299.01
Sterol	811.67
Sterol	271.2
Sterol	255.71
Sterol	499.69
Sterol	540.65
Sterol	284.21
Sterol	771.47
Sterol	406.32
Sterol	665.57
Sterol	243.72
Sterol	462.71
Sterol	902.64
Sterol	1241.55
Sterol	581.09
Sterol	533.89
Sterol	613.09
Sterol	706.38
Sterol	416.21
Sterol	1508.81
Sterol	593.9
Sterol	580.01
Sterol	194.89
Sterol	127.11
Sterol	1218.85
Sterol	982.19
Sterol	1244.41
Sterol	640.08
Sterol	781.21
Sterol	946.35
Sterol	676.66
Sterol	1302.53
Sterol	146.11
Sterol	209.12
Sterol	921.15
Sterol	608.72
Sterol	480.11
Sterol	531.48
Sterol	494.24
Sterol	642.72
Sterol	660.41
Sterol	1158.4
Sterol	728.5
Sterol	733.92
Sterol	345.42
Sterol	529.98
Sterol	431.85
Sterol	289.62
Sterol	336.25
Sterol	1139.55
Sterol	0.0
Sterol	266.75
Sterol	752.59
Sterol	475.32
Sterol	1502.88
Sterol	631.66
Sterol	243.58
Sterol	751.96
Sterol	446.63
Sterol	426.69
Sterol	0.0
Sterol	609.33
Sterol	287.47
Sterol	0.0
Sterol	366.29
Sterol	625.61
Sterol	250.01
Sterol	682.38
Sterol	1086.26
Sterol	244.12
Sterol	507.2
Sterol	357.13
Sterol	628.85
Sterol	434.61
Sterol	835.75
Sterol	1656.26
Sterol	273.41
Sterol	270.5
Sterol	390.93
Sterol	710.29
Sterol	613.87
Sterol	527.86
Sterol	757.38
Sterol	1201.52
Sterol	90.21
Sterol	853.65
Sterol	693.37
Sterol	660.67
Sterol	816.51
Sterol	528.84
Sterol	303.3
Sterol	361.14
Sterol	575.4
Sterol	0.0
Sterol	1014.46
Sterol	427.71
Sterol	384.84
Sterol	400.07
Sterol	495.44
Sterol	341.17
Sterol	657.86
Sterol	323.58
Sterol	850.63
Sterol	541.17
Sterol	272.65
Sterol	239.43
Sterol	373.11
Sterol	331.88
Sterol	457.24
Sterol	661.38
Sterol	261.83
Sterol	311.91
Sterol	1297.69
Sterol	807.18
Sterol	454.11
Sterol	290.87
Sterol	480.56
Sterol	113.66
Sterol	846.44
Sterol	465.56
Sterol	860.58
Sterol	495.14
Sterol	0.0
Sterol	306.0
Sterol	409.39
Sterol	470.08
Sterol	563.2
Sterol	1021.76
Sterol	231.95
Sterol	471.0
Sterol	1337.83
Sterol	429.47
Sterol	441.0
Sterol	731.94
Sterol	507.85
Sterol	725.07
Sterol	577.56
Sterol	553.79
Sterol	1065.36
Sterol	223.76
Sterol	571.52
Sterol	1026.78
Sterol	1024.77
Sterol	261.17
Sterol	113.05
Sterol	0.0
Sterol	1262.55
Sterol	1080.93
Sterol	1255.24
Sterol	441.89
Sterol	457.77
Sterol	1445.03
Sterol	501.56
Sterol	555.24
Sterol	540.74
Sterol	437.98
Sterol	325.45
Sterol	648.18
Sterol	461.42
Sterol	60.47
Sterol	786.15
Sterol	578.63
Sterol	1637.07
Sterol	416.08
Sterol	582.01
Sterol	537.4
Sterol	532.49
Sterol	399.01
Sterol	618.15
Sterol	451.92
Sterol	450.01
Sterol	833.36
Sterol	338.25
Sterol	911.78
Sterol	390.02
Sterol	407.14
Sterol	408.47
Sterol	733.26
Sterol	300.9
Sterol	449.53
Sterol	207.68
Sterol	719.35
Sterol	688.05
Sterol	580.05
Sterol	216.66
Sterol	710.88
Sterol	79.1
Sterol	512.6
Sterol	349.82
Sterol	587.61
Sterol	399.87
Sterol	225.36
Sterol	311.39
Sterol	194.77
Sterol	1454.12
Sterol	208.17
Sterol	464.14
Sterol	389.94
Sterol	807.38
Sterol	544.88
Sterol	513.44
Sterol	383.78
Sterol	366.55
Sterol	903.28
Sterol	1310.6
Sterol	0.0
Sterol	1066.64
Sterol	610.12
Sterol	268.52
Sterol	172.8
Sterol	586.18
Sterol	0.0
Sterol	480.95
Sterol	714.38
Sterol	429.35
Sterol	187.93
Sterol	989.6
Sterol	305.43
Sterol	314.34
Sterol	413.26
Sterol	376.84
Sterol	453.91
Sterol	1151.32
Sterol	0.0
Sterol	378.23
Sterol	1224.51
Sterol	698.27
Sterol	285.39
Sterol	672.3
Sterol	402.22
Sterol	187.9
Sterol	451.07
Sterol	596.66
Sterol	295.54
Sterol	821.1
Sterol	350.84
Sterol	734.85
Sterol	1135.38
Sterol	314.63
Sterol	235.95
Sterol	350.53
Sterol	469.4
Sterol	630.98
Sterol	219.37
Sterol	803.86
Sterol	404.1
Sterol	846.49
Sterol	441.98
Sterol	827.61
Sterol	850.04
Sterol	198.33
Sterol	535.22
Sterol	414.96
Sterol	88.42
Sterol	541.09
Sterol	1223.81
Sterol	399.08
Sterol	258.0
Sterol	884.45
Sterol	233.32
Sterol	835.14
Sterol	811.79
Sterol	471.92
Sterol	314.17
Sterol	398.59
Sterol	306.27
Sterol	1120.82
Sterol	404.25
Sterol	317.7
Sterol	387.8
Sterol	0.0
Sterol	218.4
Sterol	440.95
Sterol	939.84
Sterol	260.24
Sterol	414.95
Sterol	34.67
Sterol	361.91
Sterol	372.12
Sterol	544.47
Sterol	283.06
Sterol	645.02
Sterol	469.88
Sterol	342.34
Sterol	718.35
Sterol	935.78
Sterol	333.2
Sterol	823.87
Sterol	985.72
Sterol	331.93
Sterol	1554.73
Sterol	291.02
Sterol	463.14
Sterol	910.88
Sterol	380.15
Sterol	1229.92
Sterol	692.38
Sterol	374.55
Sterol	1441.03
Sterol	570.65
Sterol	390.15
Sterol	949.56
Sterol	347.2
Sterol	544.09
Sterol	858.48
Sterol	554.77
Sterol	288.83
Sterol	495.84
Sterol	341.54
Sterol	341.19
Sterol	432.6
Sterol	420.96
Sterol	559.86
Sterol	779.2
Sterol	777.36
Sterol	741.83
Sterol	355.0
Sterol	227.65
Sterol	1146.66
Sterol	470.74
Sterol	747.39
Sterol	428.34
Sterol	423.39
Sterol	996.56
Sterol	1214.77
Sterol	779.01
Sterol	521.1
Sterol	782.17
Sterol	665.57
Sterol	518.96
Sterol	693.13
Sterol	314.88
Sterol	468.09
Sterol	281.65
Sterol	320.35
Sterol	772.39
Sterol	317.21
Sterol	918.66
Sterol	493.91
Sterol	858.84
Sterol	614.5
Sterol	0.0
Sterol	171.01
Sterol	2248.36
Sterol	765.69
Sterol	424.54
Sterol	762.74
Sterol	256.24
Sterol	643.43
Sterol	626.64
Sterol	426.19
Sterol	859.97
Sterol	407.91
Sterol	897.44
Sterol	520.54
Sterol	203.59
Sterol	835.27
Sterol	533.16
Sterol	691.37
Sterol	104.0
Sterol	945.95
Sterol	1082.18
Sterol	261.75
Sterol	263.92
Sterol	566.54
Sterol	216.37
Sterol	286.87
Sterol	269.65
Sterol	428.11
Sterol	677.53
Sterol	1468.08
Sterol	939.01
Sterol	741.38
Sterol	388.24
Sterol	111.24
Sterol	195.91
Sterol	444.0
Sterol	482.84
Sterol	689.9
Sterol	568.88
Sterol	89.73
Sterol	552.52
Sterol	632.71
Sterol	191.32
Sterol	627.16
Sterol	567.42
Sterol	532.87
Sterol	387.46
Sterol	458.54
Sterol	537.54
Sterol	193.44
Sterol	826.78
Sterol	932.99
Sterol	160.55
Sterol	115.04
Sterol	1086.3
Sterol	454.01
Sterol	440.82
Sterol	373.91
Sterol	661.56
Sterol	680.66
Sterol	464.29
Sterol	340.13
Sterol	1198.43
Sterol	361.0
Sterol	1358.38
Sterol	397.48
Sterol	684.97
Sterol	1181.66
Sterol	526.33
Sterol	523.26
Sterol	1115.07
Sterol	523.74
Sterol	244.71
Sterol	871.9
Sterol	521.49
Sterol	0.0
Sterol	204.1
Sterol	1061.2
Sterol	139.08
Sterol	316.67
Sterol	642.07
Sterol	733.09
Sterol	301.17
Sterol	472.72
Sterol	537.69
Sterol	415.15
Sterol	400.99
Sterol	126.91
Sterol	217.94
Sterol	0.0
Sterol	54.73
Sterol	135.19
Sterol	1054.02
Sterol	463.22
Sterol	1037.45
Sterol	752.56
Sterol	424.88
Sterol	454.53
Sterol	651.03
Sterol	294.61
Sterol	764.58
Sterol	0.0
Sterol	792.94
Sterol	1231.68
Sterol	454.61
Sterol	972.45
Sterol	760.49
Sterol	446.93
Sterol	677.97
Sterol	108.7
Sterol	174.0
Sterol	485.57
Sterol	154.44
Sterol	435.7
Sterol	56.42
Sterol	583.54
Sterol	306.55
Sterol	1765.48
Sterol	140.58
Sterol	331.84
Sterol	457.83
Sterol	542.19
Sterol	537.06
Sterol	445.31
Sterol	528.86
Sterol	169.69
Sterol	398.57
Sterol	528.02
Sterol	680.15
Sterol	285.59
Sterol	415.06
Sterol	447.68
Sterol	138.78
Sterol	690.55
Sterol	0.0
Sterol	440.86
Sterol	281.17
Sterol	364.09
Sterol	170.2
Sterol	722.86
Sterol	313.72
Sterol	1132.06
Sterol	541.54
Sterol	632.69
Sterol	439.08
Sterol	389.32
Sterol	288.29
Sterol	744.69
Sterol	364.41
Sterol	1410.3
Sterol	127.54
Sterol	475.29
Sterol	747.59
Sterol	805.82
Sterol	346.46
Sterol	998.01
Sterol	772.55
Sterol	402.58
Sterol	451.99
Sterol	496.59
Sterol	211.96
Sterol	947.07
Sterol	600.56
Sterol	481.12
Sterol	426.35
Sterol	701.79
Sterol	511.12
Sterol	490.33
Sterol	736.55
Sterol	313.67
Sterol	791.14
Sterol	495.61
Sterol	295.33
Sterol	567.08
Sterol	619.77
Sterol	254.35
Sterol	158.05
Sterol	477.47
Sterol	663.32
Sterol	294.7
Sterol	399.57
Sterol	962.65
Sterol	174.92
Sterol	1133.99
Sterol	274.63
Sterol	917.34
Sterol	532.26
Sterol	323.29
Sterol	862.23
Sterol	269.48
Sterol	557.64
Sterol	939.54
Sterol	334.82
Sterol	869.45
Sterol	306.47
Sterol	663.12
Sterol	79.78
Sterol	633.01
Sterol	1548.4
Sterol	1173.66
Sterol	436.6
Sterol	45.78
Sterol	1000.01
Sterol	264.79
Sterol	0.0
