class	as_max_dst
Sterol	23.07
Sterol	7.15
Sterol	13.26
Sterol	17.69
Sterol	8.49
Sterol	20.54
Sterol	13.78
Sterol	6.24
Sterol	20.67
Sterol	12.09
Sterol	13.0
Sterol	-1.0
Sterol	2.79
Sterol	13.28
Sterol	16.82
Sterol	16.56
Sterol	22.27
Sterol	16.33
Sterol	-1.0
Sterol	23.75
Sterol	18.78
Sterol	7.3
Sterol	19.15
Sterol	11.22
Sterol	17.43
Sterol	16.01
Sterol	21.62
Sterol	13.92
Sterol	15.7
Sterol	19.13
Sterol	8.7
Sterol	7.6
Sterol	11.4
Sterol	16.98
Sterol	12.04
Sterol	18.94
Sterol	21.38
Sterol	17.98
Sterol	9.37
Sterol	18.74
Sterol	12.88
Sterol	13.47
Sterol	21.9
Sterol	28.07
Sterol	15.53
Sterol	18.65
Sterol	11.56
Sterol	12.32
Sterol	15.33
Sterol	21.35
Sterol	11.84
Sterol	12.61
Sterol	18.67
Sterol	6.71
Sterol	15.08
Sterol	13.27
Sterol	14.44
Sterol	7.21
Sterol	16.58
Sterol	11.99
Sterol	17.92
Sterol	14.0
Sterol	21.95
Sterol	18.01
Sterol	14.44
Sterol	9.95
Sterol	16.73
Sterol	11.93
Sterol	13.86
Sterol	21.24
Sterol	9.11
Sterol	21.42
Sterol	12.05
Sterol	14.41
Sterol	11.96
Sterol	15.92
Sterol	-1.0
Sterol	22.13
Sterol	12.39
Sterol	14.51
Sterol	14.28
Sterol	12.6
Sterol	2.76
Sterol	17.33
Sterol	16.25
Sterol	8.64
Sterol	18.88
Sterol	23.68
Sterol	8.4
Sterol	17.45
Sterol	8.22
Sterol	17.46
Sterol	10.78
Sterol	6.69
Sterol	4.02
Sterol	16.9
Sterol	16.54
Sterol	18.24
Sterol	-1.0
Sterol	9.63
Sterol	-1.0
Sterol	16.45
Sterol	23.8
Sterol	6.85
Sterol	15.31
Sterol	20.73
Sterol	3.51
Sterol	14.1
Sterol	16.05
Sterol	16.01
Sterol	13.86
Sterol	0.27
Sterol	10.98
Sterol	-1.0
Sterol	12.62
Sterol	-1.0
Sterol	14.27
Sterol	13.84
Sterol	8.93
Sterol	14.45
Sterol	20.23
Sterol	13.71
Sterol	21.66
Sterol	17.66
Sterol	12.35
Sterol	-1.0
Sterol	22.9
Sterol	16.3
Sterol	9.76
Sterol	14.86
Sterol	5.95
Sterol	18.59
Sterol	-1.0
Sterol	15.79
Sterol	16.92
Sterol	21.69
Sterol	5.74
Sterol	8.97
Sterol	-1.0
Sterol	10.51
Sterol	17.89
Sterol	14.26
Sterol	10.41
Sterol	12.77
Sterol	14.33
Sterol	13.04
Sterol	13.33
Sterol	13.56
Sterol	15.6
Sterol	23.26
Sterol	14.21
Sterol	19.71
Sterol	-1.0
Sterol	12.53
Sterol	11.34
Sterol	15.17
Sterol	22.07
Sterol	18.71
Sterol	17.65
Sterol	15.89
Sterol	6.02
Sterol	9.73
Sterol	20.24
Sterol	-1.0
Sterol	18.31
Sterol	16.34
Sterol	-1.0
Sterol	11.35
Sterol	21.37
Sterol	15.3
Sterol	18.6
Sterol	-1.0
Sterol	12.93
Sterol	-1.0
Sterol	19.97
Sterol	17.67
Sterol	15.29
Sterol	8.58
Sterol	11.11
Sterol	12.73
Sterol	18.9
Sterol	16.06
Sterol	20.51
Sterol	19.88
Sterol	10.56
Sterol	13.29
Sterol	9.95
Sterol	15.33
Sterol	13.46
Sterol	14.34
Sterol	24.03
Sterol	13.9
Sterol	16.78
Sterol	18.69
Sterol	17.2
Sterol	8.84
Sterol	19.14
Sterol	11.9
Sterol	21.84
Sterol	14.38
Sterol	16.24
Sterol	12.03
Sterol	14.12
Sterol	0.53
Sterol	12.75
Sterol	11.41
Sterol	8.43
Sterol	11.92
Sterol	15.3
Sterol	15.74
Sterol	13.88
Sterol	8.1
Sterol	18.55
Sterol	14.31
Sterol	14.11
Sterol	13.88
Sterol	7.13
Sterol	11.28
Sterol	13.77
Sterol	8.84
Sterol	25.21
Sterol	12.02
Sterol	18.51
Sterol	17.42
Sterol	18.21
Sterol	20.2
Sterol	-1.0
Sterol	13.34
Sterol	15.05
Sterol	19.79
Sterol	11.03
Sterol	7.0
Sterol	17.97
Sterol	6.01
Sterol	9.34
Sterol	15.13
Sterol	16.19
Sterol	12.17
Sterol	22.17
Sterol	13.8
Sterol	19.67
Sterol	12.06
Sterol	10.45
Sterol	17.59
Sterol	13.49
Sterol	9.59
Sterol	16.75
Sterol	11.09
Sterol	14.21
Sterol	12.99
Sterol	13.57
Sterol	19.5
Sterol	14.18
Sterol	11.07
Sterol	17.27
Sterol	16.85
Sterol	19.12
Sterol	11.65
Sterol	10.28
Sterol	7.93
Sterol	20.64
Sterol	17.94
Sterol	11.23
Sterol	31.03
Sterol	0.84
Sterol	13.19
Sterol	14.1
Sterol	14.53
Sterol	8.73
Sterol	14.33
Sterol	19.05
Sterol	8.49
Sterol	14.2
Sterol	10.33
Sterol	0.88
Sterol	10.6
Sterol	12.69
Sterol	9.03
Sterol	7.07
Sterol	16.59
Sterol	7.36
Sterol	11.54
Sterol	-1.0
Sterol	6.4
Sterol	9.93
Sterol	20.1
Sterol	14.36
Sterol	19.78
Sterol	13.52
Sterol	14.89
Sterol	3.53
Sterol	20.31
Sterol	19.05
Sterol	14.93
Sterol	15.88
Sterol	11.59
Sterol	15.92
Sterol	21.35
Sterol	4.8
Sterol	15.78
Sterol	14.89
Sterol	3.53
Sterol	22.83
Sterol	20.24
Sterol	13.73
Sterol	20.45
Sterol	15.91
Sterol	8.55
Sterol	17.44
Sterol	22.33
Sterol	17.8
Sterol	21.49
Sterol	19.61
Sterol	4.28
Sterol	7.63
Sterol	20.11
Sterol	9.82
Sterol	17.04
Sterol	11.93
Sterol	9.01
Sterol	17.17
Sterol	17.73
Sterol	9.09
Sterol	12.92
Sterol	7.21
Sterol	13.09
Sterol	16.12
Sterol	5.24
Sterol	16.28
Sterol	18.41
Sterol	17.76
Sterol	11.99
Sterol	14.63
Sterol	21.89
Sterol	17.64
Sterol	-1.0
Sterol	18.42
Sterol	6.78
Sterol	-1.0
Sterol	13.24
Sterol	2.85
Sterol	17.53
Sterol	16.96
Sterol	12.54
Sterol	20.63
Sterol	11.7
Sterol	6.4
Sterol	13.14
Sterol	14.84
Sterol	11.7
Sterol	12.15
Sterol	13.93
Sterol	19.92
Sterol	12.69
Sterol	10.54
Sterol	14.53
Sterol	18.96
Sterol	9.22
Sterol	15.99
Sterol	19.36
Sterol	17.37
Sterol	16.01
Sterol	15.31
Sterol	15.02
Sterol	20.43
Sterol	5.21
Sterol	23.78
Sterol	17.58
Sterol	11.22
Sterol	9.61
Sterol	17.25
Sterol	20.38
Sterol	18.33
Sterol	10.8
Sterol	12.06
Sterol	5.76
Sterol	14.27
Sterol	14.43
Sterol	9.05
Sterol	21.55
Sterol	18.54
Sterol	9.56
Sterol	12.72
Sterol	16.29
Sterol	19.26
Sterol	11.06
Sterol	12.91
Sterol	9.14
Sterol	24.1
Sterol	18.66
Sterol	2.25
Sterol	11.77
Sterol	17.73
Sterol	17.49
Sterol	-1.0
Sterol	17.56
Sterol	16.09
Sterol	-1.0
Sterol	18.31
Sterol	13.75
Sterol	16.17
Sterol	13.12
Sterol	14.58
Sterol	14.29
Sterol	4.58
Sterol	17.33
Sterol	7.37
Sterol	17.79
Sterol	10.54
Sterol	12.73
Sterol	3.33
Sterol	17.86
Sterol	20.58
Sterol	22.01
Sterol	11.66
Sterol	19.74
Sterol	9.58
Sterol	12.73
Sterol	7.77
Sterol	16.62
Sterol	22.2
Sterol	18.54
Sterol	13.94
Sterol	14.1
Sterol	-1.0
Sterol	10.96
Sterol	15.69
Sterol	12.41
Sterol	11.56
Sterol	4.58
Sterol	9.94
Sterol	16.94
Sterol	5.62
Sterol	14.09
Sterol	16.16
Sterol	10.41
Sterol	14.26
Sterol	12.36
Sterol	7.97
Sterol	18.84
Sterol	17.88
Sterol	19.58
Sterol	13.15
Sterol	12.66
Sterol	15.26
Sterol	5.69
Sterol	20.26
Sterol	19.18
Sterol	13.24
Sterol	13.74
Sterol	10.04
Sterol	-1.0
Sterol	9.33
Sterol	14.55
Sterol	15.13
Sterol	6.26
Sterol	0.54
Sterol	12.1
Sterol	20.98
Sterol	18.09
Sterol	9.4
Sterol	13.99
Sterol	15.28
Sterol	13.04
Sterol	13.44
Sterol	14.47
Sterol	14.09
Sterol	17.81
Sterol	17.01
Sterol	15.0
Sterol	8.18
Sterol	18.93
Sterol	13.15
Sterol	14.38
Sterol	15.86
Sterol	11.91
Sterol	20.61
Sterol	14.52
Sterol	20.91
Sterol	19.68
Sterol	8.5
Sterol	4.87
Sterol	7.67
Sterol	9.45
Sterol	23.84
Sterol	16.49
Sterol	20.4
Sterol	23.31
Sterol	12.68
Sterol	15.63
Sterol	19.85
Sterol	16.64
Sterol	8.13
Sterol	-1.0
Sterol	13.54
Sterol	15.48
Sterol	14.68
Sterol	17.54
Sterol	15.74
Sterol	15.66
Sterol	12.83
Sterol	12.19
Sterol	10.05
Sterol	14.67
Sterol	21.76
Sterol	12.89
Sterol	12.2
Sterol	8.89
Sterol	16.59
Sterol	6.47
Sterol	13.98
Sterol	18.55
Sterol	17.33
Sterol	13.84
Sterol	21.64
Sterol	19.92
Sterol	10.31
Sterol	21.91
Sterol	19.11
Sterol	18.9
Sterol	12.19
Sterol	15.79
Sterol	12.46
Sterol	8.93
Sterol	17.77
Sterol	16.18
Sterol	17.45
Sterol	6.98
Sterol	19.4
Sterol	14.23
Sterol	12.08
Sterol	15.48
Sterol	17.2
Sterol	17.01
Sterol	21.73
Sterol	16.29
Sterol	11.18
Sterol	-1.0
Sterol	14.75
Sterol	2.67
Sterol	20.33
Sterol	13.66
Sterol	22.11
Sterol	14.08
Sterol	3.68
Sterol	9.76
Sterol	10.18
Sterol	12.45
Sterol	9.34
Sterol	-1.0
Sterol	14.3
Sterol	17.41
Sterol	19.23
Sterol	6.27
Sterol	11.82
Sterol	12.34
Sterol	17.34
Sterol	19.15
Sterol	16.97
Sterol	21.89
Sterol	13.4
Sterol	7.21
Sterol	14.55
Sterol	21.73
Sterol	17.38
Sterol	9.01
Sterol	21.55
Sterol	20.4
Sterol	14.76
Sterol	12.55
Sterol	13.55
Sterol	3.47
Sterol	21.75
Sterol	19.38
Sterol	20.22
Sterol	0.71
Sterol	18.76
Sterol	18.29
Sterol	14.41
Sterol	9.26
Sterol	15.93
Sterol	-1.0
Sterol	20.53
Sterol	20.79
Sterol	12.21
Sterol	15.71
Sterol	12.81
Sterol	7.26
Sterol	16.59
Sterol	18.04
Sterol	15.66
Sterol	22.27
Sterol	9.5
Sterol	15.89
Sterol	7.81
Sterol	14.16
Sterol	5.07
Sterol	8.01
Sterol	13.4
Sterol	16.47
Sterol	16.63
Sterol	11.35
Sterol	1.77
Sterol	21.69
Sterol	22.93
Sterol	14.15
Sterol	15.92
Sterol	8.28
Sterol	14.39
Sterol	15.43
Sterol	15.33
Sterol	10.28
Sterol	6.85
Sterol	20.13
Sterol	17.66
Sterol	-1.0
Sterol	9.51
Sterol	15.95
Sterol	18.2
Sterol	7.73
Sterol	20.13
Sterol	16.75
Sterol	17.02
Sterol	18.47
Sterol	10.38
Sterol	16.39
Sterol	19.71
Sterol	7.08
Sterol	10.75
Sterol	14.07
Sterol	17.9
Sterol	15.02
Sterol	24.0
Sterol	18.06
Sterol	12.03
Sterol	13.86
Sterol	9.18
Sterol	15.58
Sterol	17.29
Sterol	12.02
Sterol	14.02
Sterol	5.61
Sterol	9.34
Sterol	5.03
Sterol	11.02
Sterol	19.17
Sterol	19.16
Sterol	17.09
Sterol	9.41
Sterol	15.07
Sterol	16.3
Sterol	21.51
Sterol	6.01
Sterol	14.8
Sterol	16.77
Sterol	14.86
Sterol	21.23
Sterol	-1.0
Sterol	17.77
Sterol	14.79
Sterol	21.23
Sterol	10.84
Sterol	20.84
Sterol	9.56
Sterol	16.97
Sterol	14.08
Sterol	12.18
Sterol	8.2
Sterol	11.79
Sterol	7.79
Sterol	19.56
Sterol	16.23
Sterol	13.9
Sterol	13.81
Sterol	15.3
Sterol	9.93
Sterol	17.04
Sterol	16.19
Sterol	8.56
Sterol	8.05
Sterol	-1.0
Sterol	-1.0
Sterol	21.94
Sterol	16.82
Sterol	17.44
Sterol	15.63
Sterol	16.78
Sterol	11.91
Sterol	23.59
Sterol	17.14
Sterol	12.86
Sterol	14.23
Sterol	17.07
Sterol	18.18
Sterol	15.27
Sterol	7.76
Sterol	17.76
Sterol	-1.0
Sterol	9.82
Sterol	-1.0
Sterol	12.74
Sterol	15.51
Sterol	17.98
Sterol	13.59
Sterol	-1.0
Sterol	-1.0
Sterol	15.8
Sterol	21.91
Sterol	16.02
Sterol	17.51
Sterol	12.86
Sterol	-1.0
Sterol	16.02
Sterol	19.58
Sterol	12.5
Sterol	12.81
Sterol	7.11
Sterol	11.55
Sterol	22.38
Sterol	13.97
Sterol	11.65
Sterol	16.63
Sterol	18.79
Sterol	18.63
Sterol	11.87
Sterol	11.7
Sterol	14.31
Sterol	21.14
Sterol	7.31
Sterol	12.32
Sterol	21.74
Sterol	14.87
Sterol	20.61
Sterol	11.19
Sterol	11.7
Sterol	0.51
Sterol	14.79
Sterol	7.0
Sterol	21.34
Sterol	15.93
Sterol	9.13
Sterol	6.3
Sterol	14.0
Sterol	5.08
Sterol	15.83
Sterol	14.78
Sterol	11.52
Sterol	13.12
Sterol	5.58
Sterol	17.49
Sterol	20.78
Sterol	14.5
Sterol	22.99
Sterol	21.99
Sterol	17.52
Sterol	16.68
Sterol	13.96
Sterol	15.12
Sterol	13.67
Sterol	18.06
Sterol	15.42
Sterol	12.33
Sterol	11.31
Sterol	21.27
Sterol	-1.0
Sterol	15.49
Sterol	19.47
Sterol	-1.0
Sterol	4.83
Sterol	-1.0
Sterol	13.95
Sterol	20.33
Sterol	-1.0
Sterol	17.91
Sterol	11.02
Sterol	10.78
Sterol	17.08
Sterol	13.9
Sterol	20.17
Sterol	10.66
Sterol	13.03
Sterol	19.16
Sterol	20.82
Sterol	15.73
Sterol	9.05
Sterol	11.46
Sterol	15.87
Sterol	18.71
Sterol	12.18
Sterol	20.41
Sterol	11.8
Sterol	-1.0
Sterol	20.4
Sterol	19.2
Sterol	14.88
Sterol	15.16
Sterol	-1.0
Sterol	17.51
Sterol	18.92
Sterol	12.72
Sterol	15.11
Sterol	13.78
Sterol	15.13
Sterol	18.48
Sterol	22.17
Sterol	13.15
Sterol	17.79
Sterol	17.98
Sterol	15.28
Sterol	19.69
Sterol	16.45
Sterol	11.69
Sterol	24.47
Sterol	6.97
Sterol	16.55
Sterol	11.45
Sterol	13.73
Sterol	14.28
Sterol	6.68
Sterol	16.52
Sterol	-1.0
Sterol	22.34
Sterol	12.88
Sterol	20.95
Sterol	-1.0
Sterol	-1.0
Sterol	3.51
Sterol	12.25
Sterol	14.49
Sterol	14.13
Sterol	14.9
Sterol	3.15
Sterol	16.24
Sterol	17.27
Sterol	12.77
Sterol	10.76
Sterol	12.38
Sterol	14.06
Sterol	3.15
Sterol	13.19
Sterol	18.49
Sterol	21.74
Sterol	8.9
Sterol	20.76
Sterol	15.35
Sterol	14.63
Sterol	17.59
Sterol	15.92
Sterol	20.85
Sterol	12.31
Sterol	19.94
Sterol	11.94
Sterol	13.5
Sterol	13.69
Sterol	10.48
Sterol	20.83
Sterol	11.86
Sterol	15.54
Sterol	16.34
Sterol	13.14
Sterol	20.47
Sterol	13.9
Sterol	16.94
Sterol	8.0
Sterol	8.1
Sterol	19.13
Sterol	-1.0
Sterol	7.12
Sterol	27.41
Sterol	20.11
Sterol	19.94
Sterol	15.42
Sterol	6.53
Sterol	15.15
Sterol	15.94
Sterol	15.61
Sterol	16.6
Sterol	18.97
Sterol	12.39
Sterol	21.84
Sterol	4.11
Sterol	12.33
Sterol	11.47
Sterol	16.25
Sterol	21.02
Sterol	21.27
Sterol	16.93
Sterol	13.93
Sterol	20.02
Sterol	4.89
Sterol	15.61
Sterol	-1.0
Sterol	19.63
Sterol	9.63
Sterol	28.3
Sterol	16.64
Sterol	15.19
Sterol	13.61
Sterol	22.41
Sterol	22.55
Sterol	16.9
Sterol	19.64
Sterol	10.17
Sterol	23.87
Sterol	15.93
Sterol	13.66
Sterol	17.08
Sterol	4.87
Sterol	23.21
Sterol	15.23
Sterol	20.01
Sterol	15.34
Sterol	5.69
Sterol	20.54
Sterol	12.47
Sterol	-1.0
Sterol	11.33
Sterol	15.93
Sterol	14.86
Sterol	16.54
Sterol	8.8
Sterol	18.3
Sterol	15.83
Sterol	21.25
Sterol	-1.0
Sterol	14.26
Sterol	12.65
Sterol	14.53
Sterol	17.37
Sterol	17.87
Sterol	11.05
Sterol	16.16
Sterol	10.86
Sterol	9.0
Sterol	5.06
Sterol	11.93
Sterol	10.76
Sterol	21.95
Sterol	18.42
Sterol	15.71
Sterol	10.76
Sterol	14.14
Sterol	20.54
Sterol	11.54
Sterol	11.7
Sterol	14.67
Sterol	7.18
Sterol	17.55
Sterol	9.48
Sterol	23.18
Sterol	11.88
Sterol	7.51
Sterol	8.77
Sterol	1.91
Sterol	20.36
Sterol	19.21
Sterol	11.21
Sterol	20.11
Sterol	14.42
Sterol	18.02
Sterol	-1.0
Sterol	15.95
Sterol	14.64
Sterol	19.55
Sterol	13.95
Sterol	1.92
Sterol	22.04
Sterol	12.97
Sterol	16.13
Sterol	12.42
Sterol	9.75
Sterol	24.49
Sterol	13.15
Sterol	9.86
Sterol	18.45
Sterol	18.7
Sterol	11.76
Sterol	10.31
Sterol	10.7
Sterol	12.95
Sterol	19.05
Sterol	13.03
Sterol	20.13
Sterol	12.03
Sterol	14.79
Sterol	16.47
Sterol	15.07
Sterol	14.79
Sterol	20.39
Sterol	9.59
Sterol	20.32
Sterol	13.98
Sterol	14.05
Sterol	21.93
Sterol	21.76
Sterol	19.19
Sterol	14.25
Sterol	16.27
Sterol	23.6
Sterol	15.25
Sterol	23.3
Sterol	16.22
Sterol	14.9
Sterol	6.26
Sterol	2.24
Sterol	19.99
Sterol	19.19
Sterol	19.95
Sterol	18.6
Sterol	16.13
Sterol	17.32
Sterol	14.74
Sterol	18.05
Sterol	5.15
Sterol	7.62
Sterol	20.21
Sterol	20.54
Sterol	13.79
Sterol	18.29
Sterol	13.81
Sterol	20.63
Sterol	21.3
Sterol	14.18
Sterol	19.08
Sterol	17.49
Sterol	15.75
Sterol	14.58
Sterol	13.35
Sterol	8.38
Sterol	14.09
Sterol	17.26
Sterol	-1.0
Sterol	8.07
Sterol	20.34
Sterol	16.56
Sterol	21.95
Sterol	14.07
Sterol	7.23
Sterol	20.34
Sterol	13.63
Sterol	12.96
Sterol	-1.0
Sterol	14.86
Sterol	11.55
Sterol	-1.0
Sterol	11.0
Sterol	16.43
Sterol	13.96
Sterol	18.41
Sterol	15.98
Sterol	12.82
Sterol	18.48
Sterol	12.0
Sterol	15.15
Sterol	14.01
Sterol	14.74
Sterol	22.93
Sterol	13.96
Sterol	10.04
Sterol	16.13
Sterol	14.41
Sterol	20.22
Sterol	13.27
Sterol	16.36
Sterol	17.28
Sterol	-1.0
Sterol	17.9
Sterol	15.25
Sterol	16.15
Sterol	16.38
Sterol	14.18
Sterol	12.04
Sterol	10.56
Sterol	17.05
Sterol	-1.0
Sterol	20.86
Sterol	20.5
Sterol	11.19
Sterol	12.47
Sterol	18.2
Sterol	13.81
Sterol	14.44
Sterol	10.39
Sterol	20.85
Sterol	16.28
Sterol	6.68
Sterol	10.95
Sterol	16.04
Sterol	16.28
Sterol	10.9
Sterol	20.54
Sterol	6.69
Sterol	9.87
Sterol	19.23
Sterol	21.99
Sterol	12.72
Sterol	8.98
Sterol	10.61
Sterol	-1.0
Sterol	16.8
Sterol	13.6
Sterol	17.92
Sterol	14.52
Sterol	-1.0
Sterol	6.7
Sterol	13.51
Sterol	16.28
Sterol	11.8
Sterol	18.33
Sterol	7.69
Sterol	12.5
Sterol	19.9
Sterol	14.25
Sterol	14.5
Sterol	10.51
Sterol	14.65
Sterol	10.73
Sterol	17.28
Sterol	12.38
Sterol	16.28
Sterol	5.44
Sterol	15.88
Sterol	18.78
Sterol	20.71
Sterol	9.41
Sterol	5.13
Sterol	-1.0
Sterol	15.18
Sterol	15.4
Sterol	20.46
Sterol	11.28
Sterol	14.48
Sterol	25.86
Sterol	8.87
Sterol	19.25
Sterol	17.04
Sterol	10.59
Sterol	11.01
Sterol	21.34
Sterol	15.04
Sterol	-1.0
Sterol	20.89
Sterol	20.46
Sterol	24.71
Sterol	18.53
Sterol	15.19
Sterol	20.29
Sterol	14.67
Sterol	12.0
Sterol	19.72
Sterol	12.38
Sterol	22.23
Sterol	17.27
Sterol	11.65
Sterol	14.4
Sterol	11.68
Sterol	18.93
Sterol	13.85
Sterol	12.22
Sterol	6.63
Sterol	18.93
Sterol	12.92
Sterol	16.17
Sterol	18.53
Sterol	16.53
Sterol	5.79
Sterol	20.68
Sterol	7.65
Sterol	20.74
Sterol	6.91
Sterol	13.97
Sterol	11.05
Sterol	3.38
Sterol	10.04
Sterol	6.38
Sterol	23.47
Sterol	8.81
Sterol	8.95
Sterol	14.73
Sterol	15.78
Sterol	16.43
Sterol	14.57
Sterol	12.78
Sterol	12.5
Sterol	14.28
Sterol	23.95
Sterol	-1.0
Sterol	19.5
Sterol	14.54
Sterol	10.81
Sterol	6.93
Sterol	17.55
Sterol	-1.0
Sterol	14.78
Sterol	13.01
Sterol	12.39
Sterol	5.96
Sterol	20.52
Sterol	8.3
Sterol	13.5
Sterol	17.7
Sterol	12.4
Sterol	12.13
Sterol	19.22
Sterol	-1.0
Sterol	8.46
Sterol	20.67
Sterol	19.09
Sterol	17.72
Sterol	18.85
Sterol	17.41
Sterol	4.28
Sterol	13.46
Sterol	16.36
Sterol	12.17
Sterol	17.12
Sterol	16.09
Sterol	22.4
Sterol	17.44
Sterol	11.86
Sterol	11.7
Sterol	11.42
Sterol	12.13
Sterol	20.79
Sterol	12.34
Sterol	18.35
Sterol	12.46
Sterol	21.32
Sterol	18.51
Sterol	20.62
Sterol	12.95
Sterol	11.47
Sterol	18.43
Sterol	12.95
Sterol	5.78
Sterol	21.01
Sterol	18.41
Sterol	15.49
Sterol	13.8
Sterol	14.51
Sterol	8.07
Sterol	18.96
Sterol	16.15
Sterol	14.31
Sterol	12.76
Sterol	14.79
Sterol	10.2
Sterol	18.22
Sterol	15.51
Sterol	17.54
Sterol	11.64
Sterol	-1.0
Sterol	5.01
Sterol	13.91
Sterol	20.61
Sterol	10.53
Sterol	11.06
Sterol	0.45
Sterol	9.61
Sterol	12.81
Sterol	16.13
Sterol	20.84
Sterol	16.99
Sterol	9.98
Sterol	10.84
Sterol	12.28
Sterol	14.0
Sterol	15.35
Sterol	21.01
Sterol	20.46
Sterol	8.42
Sterol	28.63
Sterol	10.06
Sterol	22.21
Sterol	19.16
Sterol	7.79
Sterol	22.93
Sterol	17.9
Sterol	12.69
Sterol	33.94
Sterol	12.45
Sterol	15.17
Sterol	22.61
Sterol	11.07
Sterol	12.28
Sterol	22.4
Sterol	17.16
Sterol	10.21
Sterol	16.41
Sterol	6.87
Sterol	9.78
Sterol	8.9
Sterol	12.99
Sterol	11.27
Sterol	20.58
Sterol	11.12
Sterol	20.77
Sterol	9.0
Sterol	10.54
Sterol	24.46
Sterol	14.55
Sterol	14.17
Sterol	13.59
Sterol	13.95
Sterol	20.79
Sterol	17.99
Sterol	18.16
Sterol	17.03
Sterol	12.6
Sterol	21.69
Sterol	15.11
Sterol	11.7
Sterol	13.52
Sterol	13.65
Sterol	10.45
Sterol	9.93
Sterol	12.45
Sterol	13.48
Sterol	19.32
Sterol	11.23
Sterol	19.14
Sterol	15.36
Sterol	-1.0
Sterol	4.23
Sterol	33.07
Sterol	22.87
Sterol	18.27
Sterol	17.98
Sterol	6.58
Sterol	17.33
Sterol	18.6
Sterol	14.25
Sterol	18.32
Sterol	17.35
Sterol	16.67
Sterol	16.49
Sterol	16.94
Sterol	15.81
Sterol	16.94
Sterol	18.6
Sterol	0.73
Sterol	19.4
Sterol	17.26
Sterol	6.37
Sterol	6.73
Sterol	14.3
Sterol	10.11
Sterol	10.85
Sterol	8.13
Sterol	10.73
Sterol	18.42
Sterol	23.28
Sterol	21.75
Sterol	19.13
Sterol	10.27
Sterol	4.23
Sterol	6.04
Sterol	15.26
Sterol	14.25
Sterol	16.55
Sterol	16.26
Sterol	2.95
Sterol	17.97
Sterol	18.45
Sterol	4.15
Sterol	17.76
Sterol	10.67
Sterol	17.97
Sterol	18.4
Sterol	17.71
Sterol	14.28
Sterol	4.48
Sterol	16.91
Sterol	18.92
Sterol	4.37
Sterol	6.98
Sterol	23.04
Sterol	13.14
Sterol	11.43
Sterol	10.33
Sterol	13.61
Sterol	16.43
Sterol	11.32
Sterol	13.95
Sterol	21.87
Sterol	13.3
Sterol	23.49
Sterol	12.92
Sterol	14.89
Sterol	24.56
Sterol	9.25
Sterol	19.39
Sterol	19.29
Sterol	18.22
Sterol	8.39
Sterol	18.64
Sterol	17.27
Sterol	-1.0
Sterol	8.54
Sterol	18.69
Sterol	6.51
Sterol	10.87
Sterol	9.8
Sterol	20.65
Sterol	12.67
Sterol	17.32
Sterol	8.89
Sterol	18.22
Sterol	11.7
Sterol	5.85
Sterol	6.57
Sterol	-1.0
Sterol	6.42
Sterol	10.68
Sterol	17.65
Sterol	10.19
Sterol	13.09
Sterol	23.29
Sterol	18.38
Sterol	21.62
Sterol	16.36
Sterol	12.73
Sterol	18.06
Sterol	-1.0
Sterol	11.95
Sterol	22.69
Sterol	15.56
Sterol	16.3
Sterol	13.82
Sterol	13.11
Sterol	12.26
Sterol	2.62
Sterol	5.21
Sterol	7.48
Sterol	5.79
Sterol	11.38
Sterol	0.66
Sterol	14.32
Sterol	17.51
Sterol	28.28
Sterol	13.74
Sterol	6.67
Sterol	15.05
Sterol	17.2
Sterol	13.46
Sterol	20.14
Sterol	8.95
Sterol	5.0
Sterol	11.06
Sterol	12.15
Sterol	21.1
Sterol	7.43
Sterol	11.13
Sterol	11.09
Sterol	2.63
Sterol	13.04
Sterol	-1.0
Sterol	10.58
Sterol	8.97
Sterol	11.65
Sterol	6.1
Sterol	22.12
Sterol	12.16
Sterol	17.46
Sterol	14.88
Sterol	19.86
Sterol	10.77
Sterol	13.98
Sterol	13.13
Sterol	22.97
Sterol	20.2
Sterol	18.8
Sterol	10.41
Sterol	11.03
Sterol	20.55
Sterol	17.86
Sterol	13.71
Sterol	20.39
Sterol	18.14
Sterol	12.11
Sterol	20.0
Sterol	11.31
Sterol	8.38
Sterol	23.23
Sterol	15.03
Sterol	14.83
Sterol	8.34
Sterol	17.38
Sterol	16.75
Sterol	10.63
Sterol	16.3
Sterol	13.03
Sterol	13.08
Sterol	11.03
Sterol	9.35
Sterol	16.31
Sterol	18.8
Sterol	7.12
Sterol	7.53
Sterol	10.76
Sterol	15.09
Sterol	9.22
Sterol	16.36
Sterol	21.59
Sterol	9.49
Sterol	24.89
Sterol	7.84
Sterol	20.22
Sterol	14.32
Sterol	12.09
Sterol	23.78
Sterol	6.88
Sterol	10.96
Sterol	13.35
Sterol	11.13
Sterol	24.29
Sterol	15.94
Sterol	15.0
Sterol	2.83
Sterol	15.05
Sterol	18.58
Sterol	22.9
Sterol	13.23
Sterol	-1.0
Sterol	18.19
Sterol	17.4
Sterol	-1.0
Sterol	-1.0
Sterol	18.92
Sterol	17.63
Sterol	14.94
Sterol	-1.0
Sterol	2.01
Sterol	-1.0
Sterol	12.96
Sterol	16.68
Sterol	9.06
Sterol	12.99
Sterol	18.74
Sterol	18.86
Sterol	11.11
Sterol	21.12
Sterol	-1.0
Sterol	10.22
Sterol	16.08
Sterol	19.97
