class	donor_angle
sterol	151.56
sterol	161.57
sterol	121.51
sterol	156.06
sterol	151.91
sterol	168.48
sterol	104.69
sterol	104.0
sterol	107.86
sterol	154.21
sterol	115.03
sterol	109.17
sterol	125.41
sterol	140.58
sterol	136.41
sterol	128.94
sterol	101.99
sterol	148.16
sterol	103.53
sterol	130.09
sterol	118.62
sterol	151.52
sterol	156.33
sterol	137.87
sterol	116.98
sterol	107.55
sterol	117.83
sterol	152.39
sterol	141.32
sterol	125.25
sterol	142.95
sterol	113.6
sterol	145.46
sterol	115.31
sterol	143.82
sterol	162.9
sterol	102.83
sterol	114.23
sterol	100.97
sterol	141.88
sterol	140.07
sterol	146.45
sterol	141.49
sterol	147.88
sterol	125.65
sterol	155.04
sterol	114.04
sterol	138.97
sterol	100.93
sterol	140.11
sterol	163.02
sterol	140.62
sterol	116.47
sterol	137.61
sterol	102.43
sterol	143.24
sterol	170.25
sterol	136.84
sterol	129.58
sterol	170.1
sterol	113.4
sterol	116.28
sterol	147.06
sterol	161.17
sterol	155.5
sterol	100.47
sterol	109.75
sterol	137.71
sterol	114.14
sterol	173.23
sterol	130.23
sterol	125.9
sterol	101.98
sterol	150.88
sterol	140.75
sterol	101.05
sterol	170.42
sterol	115.83
sterol	160.93
sterol	138.95
sterol	141.36
sterol	137.12
sterol	138.79
sterol	125.92
sterol	104.42
sterol	166.31
sterol	101.22
sterol	138.29
sterol	165.59
sterol	111.44
sterol	128.09
sterol	102.01
sterol	149.79
sterol	149.81
sterol	120.02
sterol	135.43
sterol	168.78
sterol	101.55
sterol	167.15
sterol	101.67
sterol	105.9
sterol	174.18
sterol	103.4
sterol	154.2
sterol	133.59
sterol	172.36
sterol	103.41
sterol	152.59
sterol	139.64
sterol	106.11
sterol	178.84
sterol	103.18
sterol	154.36
sterol	129.58
sterol	128.52
sterol	105.15
sterol	156.92
sterol	123.43
sterol	127.16
sterol	166.23
sterol	145.04
sterol	154.07
sterol	157.37
sterol	108.57
sterol	141.57
sterol	158.11
sterol	121.23
sterol	147.95
sterol	119.13
sterol	144.18
sterol	113.19
sterol	121.47
sterol	123.49
sterol	154.24
sterol	102.74
sterol	161.73
sterol	147.71
sterol	154.84
sterol	165.83
sterol	154.98
sterol	151.98
sterol	144.79
sterol	138.83
sterol	157.82
sterol	157.46
sterol	102.36
sterol	163.8
sterol	160.11
sterol	144.15
sterol	115.1
sterol	174.26
sterol	130.39
sterol	105.57
sterol	132.72
sterol	129.8
sterol	169.08
sterol	151.75
sterol	124.85
sterol	108.52
sterol	160.62
sterol	142.08
sterol	148.9
sterol	116.47
sterol	143.98
sterol	117.63
sterol	119.3
sterol	122.7
sterol	132.02
sterol	132.39
sterol	153.66
sterol	116.89
sterol	116.41
sterol	136.27
sterol	155.85
sterol	103.67
sterol	166.17
sterol	145.97
sterol	155.97
sterol	126.97
sterol	121.22
sterol	164.44
sterol	111.91
sterol	120.69
sterol	127.48
sterol	139.13
sterol	107.01
sterol	122.34
sterol	148.75
sterol	114.1
sterol	127.94
sterol	127.91
sterol	124.42
sterol	143.53
sterol	110.2
sterol	170.41
sterol	102.01
sterol	110.26
sterol	162.24
sterol	138.12
sterol	121.9
sterol	131.17
sterol	154.13
sterol	122.03
sterol	108.72
sterol	122.97
sterol	140.16
sterol	105.81
sterol	137.61
sterol	123.8
sterol	138.71
sterol	130.63
sterol	136.64
sterol	104.87
sterol	123.42
sterol	138.8
sterol	144.22
sterol	133.84
sterol	109.2
sterol	138.28
sterol	136.85
sterol	127.18
sterol	155.41
sterol	128.23
sterol	156.46
sterol	113.82
sterol	100.11
sterol	106.47
sterol	113.45
sterol	120.43
sterol	143.23
sterol	154.82
sterol	143.56
sterol	131.11
sterol	120.43
sterol	158.88
sterol	129.72
sterol	116.65
sterol	108.6
sterol	152.76
sterol	143.91
sterol	109.36
sterol	108.74
sterol	122.05
sterol	112.0
sterol	139.88
sterol	129.2
sterol	111.56
sterol	139.36
sterol	131.03
sterol	120.11
sterol	138.9
sterol	158.71
sterol	115.62
sterol	116.97
sterol	114.84
sterol	145.75
sterol	130.65
sterol	156.62
sterol	145.12
sterol	170.03
sterol	120.78
sterol	105.33
sterol	134.3
sterol	118.95
sterol	131.77
sterol	148.81
sterol	153.71
sterol	138.85
sterol	125.33
sterol	159.63
sterol	150.67
sterol	138.96
sterol	129.39
sterol	171.27
sterol	140.92
sterol	164.72
sterol	134.34
sterol	138.0
sterol	148.67
sterol	120.19
sterol	141.68
sterol	171.26
sterol	140.86
sterol	110.99
sterol	130.25
sterol	120.82
sterol	157.48
sterol	130.27
sterol	103.34
sterol	134.34
sterol	144.98
sterol	151.68
sterol	141.83
sterol	155.31
sterol	157.52
sterol	148.72
sterol	146.22
sterol	141.14
sterol	136.23
sterol	116.66
sterol	163.57
sterol	112.52
sterol	105.66
sterol	149.76
sterol	130.03
sterol	140.42
sterol	144.14
sterol	117.64
sterol	156.36
sterol	140.32
sterol	139.16
sterol	125.07
sterol	108.5
sterol	104.58
sterol	134.62
sterol	101.03
sterol	154.49
sterol	161.29
sterol	104.44
sterol	145.07
sterol	126.38
sterol	101.75
sterol	143.17
sterol	113.45
sterol	168.1
sterol	102.42
sterol	177.11
sterol	134.8
sterol	102.28
sterol	175.75
sterol	118.59
sterol	118.47
sterol	149.32
sterol	133.85
sterol	100.9
sterol	141.55
sterol	145.14
sterol	165.47
sterol	151.55
sterol	157.86
sterol	102.52
sterol	163.43
sterol	151.74
sterol	124.3
sterol	145.55
sterol	151.75
sterol	155.94
sterol	148.59
sterol	127.05
sterol	120.18
sterol	136.72
sterol	152.68
sterol	164.66
sterol	152.38
sterol	123.53
sterol	153.15
sterol	110.47
sterol	164.56
sterol	157.16
sterol	145.93
sterol	124.97
sterol	149.18
sterol	166.82
sterol	132.42
sterol	136.52
sterol	136.66
sterol	115.61
sterol	106.27
sterol	157.56
sterol	139.83
sterol	105.36
sterol	106.34
sterol	107.99
sterol	170.61
sterol	114.7
sterol	168.84
sterol	104.86
sterol	107.69
sterol	145.1
sterol	129.27
sterol	104.91
sterol	114.42
sterol	103.75
sterol	124.85
sterol	126.16
sterol	104.5
sterol	124.66
sterol	105.96
sterol	127.98
sterol	130.28
sterol	162.33
sterol	142.62
sterol	153.17
sterol	129.09
sterol	109.13
sterol	108.39
sterol	147.83
sterol	131.5
sterol	164.52
sterol	141.19
sterol	141.82
sterol	163.2
sterol	141.84
sterol	167.47
sterol	156.14
sterol	157.15
sterol	119.28
sterol	141.83
sterol	113.1
sterol	143.29
sterol	143.84
sterol	142.28
sterol	162.23
sterol	126.89
sterol	119.43
sterol	142.35
sterol	153.0
sterol	162.81
sterol	131.95
sterol	158.12
sterol	131.41
sterol	172.84
sterol	149.91
sterol	154.87
sterol	154.96
sterol	106.61
sterol	106.19
sterol	104.75
sterol	105.74
sterol	106.33
sterol	106.18
sterol	107.11
sterol	104.59
sterol	102.62
sterol	103.42
sterol	105.5
sterol	104.04
sterol	106.62
sterol	104.41
sterol	112.63
sterol	111.15
sterol	111.24
sterol	112.96
sterol	110.99
sterol	115.12
sterol	128.84
sterol	161.85
sterol	104.64
sterol	151.09
sterol	134.1
sterol	144.18
sterol	104.95
sterol	161.34
sterol	143.0
sterol	151.97
sterol	158.6
sterol	142.59
sterol	161.62
sterol	167.66
sterol	115.56
sterol	135.64
sterol	118.44
sterol	151.06
sterol	127.87
sterol	147.11
sterol	100.13
sterol	160.19
sterol	155.29
sterol	149.86
sterol	146.39
sterol	159.86
sterol	160.45
sterol	161.36
sterol	157.32
sterol	155.67
sterol	149.87
sterol	104.0
sterol	158.27
sterol	149.89
sterol	155.59
sterol	152.42
sterol	146.72
sterol	159.06
sterol	166.72
sterol	115.87
sterol	148.08
sterol	105.22
sterol	102.0
sterol	132.98
sterol	149.29
sterol	161.49
sterol	136.48
sterol	143.35
sterol	160.32
sterol	130.13
sterol	127.67
sterol	101.37
sterol	150.81
sterol	136.33
sterol	168.43
sterol	138.52
sterol	145.05
sterol	131.31
sterol	157.14
sterol	136.64
sterol	178.11
sterol	165.22
sterol	102.69
sterol	149.04
sterol	147.27
sterol	154.79
sterol	125.03
sterol	130.06
sterol	155.72
sterol	132.09
sterol	160.71
sterol	125.51
sterol	131.17
sterol	149.18
sterol	153.28
sterol	146.23
sterol	112.02
sterol	110.5
sterol	155.67
sterol	114.54
sterol	124.17
sterol	148.89
sterol	152.75
sterol	141.41
sterol	137.35
sterol	140.1
sterol	139.77
sterol	141.08
sterol	151.05
sterol	150.46
sterol	143.25
sterol	151.7
sterol	155.9
sterol	144.49
sterol	149.79
sterol	143.61
sterol	149.23
sterol	156.95
sterol	143.0
sterol	106.23
sterol	162.2
sterol	148.66
sterol	116.01
sterol	126.28
sterol	149.05
sterol	161.74
sterol	159.41
sterol	142.38
sterol	104.52
sterol	144.4
sterol	170.6
sterol	142.66
sterol	105.09
sterol	151.87
sterol	121.28
sterol	145.78
sterol	175.79
sterol	161.13
sterol	121.28
sterol	157.02
sterol	118.13
sterol	146.99
sterol	174.88
sterol	164.89
sterol	123.6
sterol	159.41
sterol	116.56
sterol	146.05
sterol	175.15
sterol	165.31
sterol	125.8
sterol	155.46
sterol	117.65
sterol	146.49
sterol	176.03
sterol	163.18
sterol	123.89
sterol	160.43
sterol	117.83
sterol	142.55
sterol	176.59
sterol	164.96
sterol	127.09
sterol	156.12
sterol	120.99
sterol	156.95
sterol	145.63
sterol	173.82
sterol	165.39
sterol	123.6
sterol	118.72
sterol	153.27
sterol	170.31
sterol	161.08
sterol	118.29
sterol	159.7
sterol	118.53
sterol	149.65
sterol	174.2
sterol	164.39
sterol	123.31
sterol	160.21
sterol	118.11
sterol	164.29
sterol	125.03
sterol	156.33
sterol	156.33
sterol	154.22
sterol	150.79
sterol	142.29
sterol	135.69
sterol	118.07
sterol	107.13
sterol	159.24
sterol	173.37
sterol	141.55
sterol	157.69
sterol	157.49
sterol	132.84
sterol	146.56
sterol	168.61
sterol	155.55
sterol	107.73
sterol	144.26
sterol	143.51
sterol	106.56
sterol	138.36
sterol	168.54
sterol	128.73
sterol	173.26
sterol	164.15
sterol	137.41
sterol	144.33
sterol	147.56
sterol	142.67
sterol	154.06
sterol	145.29
sterol	123.22
sterol	173.59
sterol	150.98
sterol	136.13
sterol	106.24
sterol	121.13
sterol	119.02
sterol	156.61
sterol	162.2
sterol	125.27
sterol	129.12
sterol	163.29
sterol	142.7
sterol	129.76
sterol	166.51
sterol	136.92
sterol	164.78
sterol	133.14
sterol	164.4
sterol	133.78
sterol	130.41
sterol	150.94
sterol	143.96
sterol	174.62
sterol	130.09
sterol	149.11
sterol	100.84
sterol	169.11
sterol	129.17
sterol	136.41
sterol	148.91
sterol	131.86
sterol	115.14
sterol	108.63
sterol	164.22
sterol	112.18
sterol	176.44
sterol	110.27
sterol	167.28
sterol	110.64
sterol	167.56
sterol	111.99
sterol	156.26
sterol	177.93
sterol	131.03
sterol	112.58
sterol	165.33
sterol	118.66
sterol	171.47
sterol	167.83
sterol	121.08
sterol	166.52
sterol	134.41
sterol	107.88
sterol	171.12
sterol	171.06
sterol	177.65
sterol	170.05
sterol	135.43
sterol	108.45
sterol	101.4
sterol	176.19
sterol	154.23
sterol	113.09
sterol	112.0
sterol	155.34
sterol	115.14
sterol	133.05
sterol	125.45
sterol	142.14
sterol	156.65
sterol	153.36
sterol	126.09
sterol	113.8
sterol	145.22
sterol	140.25
sterol	155.26
sterol	157.35
sterol	148.58
sterol	159.01
sterol	140.04
sterol	161.48
sterol	155.06
sterol	156.15
sterol	124.16
sterol	107.32
sterol	134.84
sterol	168.61
sterol	103.31
sterol	154.47
sterol	156.62
sterol	141.04
sterol	135.23
sterol	115.59
sterol	166.69
sterol	135.62
sterol	129.59
sterol	114.28
sterol	109.89
sterol	101.77
sterol	120.04
sterol	104.48
sterol	124.62
sterol	155.73
sterol	100.8
sterol	117.09
sterol	168.32
sterol	164.19
sterol	171.88
sterol	124.24
sterol	160.43
sterol	141.44
sterol	122.27
sterol	147.49
sterol	154.22
sterol	169.78
sterol	160.72
sterol	157.21
sterol	101.26
sterol	163.3
sterol	133.22
sterol	159.32
sterol	159.88
sterol	102.47
sterol	170.37
sterol	174.16
sterol	130.17
sterol	104.99
sterol	163.21
sterol	168.02
sterol	163.01
sterol	167.73
sterol	134.53
sterol	111.95
sterol	159.61
sterol	163.5
sterol	164.08
sterol	164.15
sterol	163.96
sterol	108.66
sterol	144.89
sterol	121.44
sterol	149.16
sterol	149.03
sterol	123.2
sterol	138.96
sterol	148.46
sterol	121.11
sterol	158.56
sterol	145.0
sterol	136.53
sterol	133.41
sterol	105.02
sterol	113.02
sterol	111.82
sterol	140.38
sterol	157.73
sterol	135.26
sterol	166.42
sterol	136.38
sterol	138.8
sterol	152.06
sterol	142.62
sterol	122.71
sterol	163.84
sterol	155.31
sterol	140.65
sterol	152.1
sterol	163.38
sterol	136.16
sterol	158.89
sterol	142.77
sterol	160.72
sterol	144.24
sterol	157.08
sterol	129.22
sterol	165.81
sterol	154.2
sterol	130.4
sterol	161.87
sterol	126.95
sterol	159.08
sterol	160.16
sterol	146.49
sterol	141.98
sterol	145.29
sterol	154.17
sterol	124.06
sterol	107.29
sterol	137.06
sterol	138.29
sterol	130.04
sterol	133.68
sterol	168.2
sterol	174.88
sterol	136.83
sterol	165.22
sterol	138.49
sterol	154.63
sterol	136.46
sterol	124.57
sterol	156.42
sterol	145.76
sterol	143.52
sterol	105.94
sterol	131.96
sterol	125.78
sterol	167.49
sterol	125.38
sterol	115.94
sterol	117.51
sterol	140.99
sterol	118.93
sterol	162.7
sterol	161.21
sterol	149.6
sterol	118.73
sterol	152.68
sterol	168.36
sterol	117.38
sterol	109.57
sterol	137.44
sterol	120.36
sterol	131.62
sterol	159.95
sterol	150.27
sterol	129.52
sterol	166.38
sterol	128.36
sterol	158.6
sterol	131.43
sterol	113.73
sterol	115.48
sterol	113.68
sterol	124.33
sterol	123.35
sterol	110.67
sterol	125.64
sterol	119.81
sterol	116.12
sterol	133.66
sterol	115.47
sterol	115.9
sterol	133.62
sterol	164.77
sterol	153.27
sterol	101.47
sterol	159.61
sterol	103.06
sterol	171.5
sterol	144.91
sterol	159.67
sterol	157.98
sterol	122.58
sterol	150.15
sterol	106.74
sterol	150.06
sterol	170.38
sterol	101.66
sterol	133.02
sterol	140.67
sterol	116.6
sterol	109.08
sterol	109.9
sterol	101.86
sterol	132.61
sterol	115.81
sterol	146.46
sterol	100.37
sterol	103.57
sterol	106.99
sterol	126.55
sterol	116.89
sterol	131.21
sterol	168.92
sterol	145.08
sterol	149.61
sterol	143.1
sterol	147.27
sterol	163.59
sterol	142.77
sterol	146.98
sterol	145.16
sterol	115.64
sterol	133.28
sterol	162.51
sterol	118.35
sterol	141.68
sterol	149.24
sterol	138.27
sterol	156.05
sterol	125.43
sterol	153.35
sterol	105.88
sterol	173.16
sterol	167.93
sterol	152.45
sterol	156.43
sterol	158.31
sterol	110.16
sterol	165.29
sterol	142.61
sterol	154.81
sterol	161.95
sterol	104.16
sterol	166.87
sterol	168.58
sterol	144.79
sterol	127.15
sterol	157.01
sterol	162.27
sterol	143.51
sterol	104.66
sterol	152.02
sterol	153.64
sterol	171.82
sterol	150.67
sterol	116.96
sterol	108.11
sterol	143.86
sterol	132.79
sterol	158.27
sterol	161.74
sterol	153.6
sterol	105.09
sterol	130.58
sterol	119.69
sterol	130.75
sterol	136.53
sterol	122.11
sterol	159.34
sterol	111.72
sterol	150.23
sterol	124.95
sterol	146.69
sterol	100.69
sterol	169.96
sterol	166.87
sterol	113.14
sterol	149.67
sterol	153.3
sterol	143.8
sterol	166.22
sterol	162.22
sterol	125.64
sterol	151.62
sterol	136.11
sterol	144.18
sterol	162.51
sterol	143.21
sterol	142.98
sterol	120.23
sterol	151.51
sterol	153.11
sterol	140.85
sterol	152.49
sterol	163.11
sterol	121.82
sterol	122.79
sterol	107.14
sterol	159.47
sterol	146.94
sterol	114.0
sterol	100.99
sterol	155.69
sterol	138.64
sterol	149.04
sterol	150.22
sterol	151.04
sterol	141.27
sterol	124.67
sterol	167.02
sterol	123.12
sterol	153.02
sterol	131.07
sterol	166.64
sterol	155.73
sterol	146.98
sterol	157.23
sterol	124.87
sterol	111.14
sterol	104.8
sterol	147.6
sterol	124.56
sterol	138.71
sterol	120.97
sterol	116.52
sterol	145.66
sterol	122.36
sterol	110.66
sterol	142.27
sterol	106.12
sterol	123.73
sterol	122.95
sterol	152.62
sterol	155.69
sterol	111.68
sterol	129.22
sterol	128.51
sterol	112.25
sterol	130.97
sterol	104.87
sterol	142.91
sterol	110.21
sterol	126.97
sterol	127.45
sterol	135.73
sterol	153.55
sterol	133.49
sterol	159.56
sterol	145.15
sterol	150.23
sterol	146.97
sterol	140.92
sterol	151.46
sterol	120.24
sterol	148.51
sterol	102.23
sterol	167.59
sterol	145.39
sterol	136.71
sterol	138.95
sterol	152.8
sterol	154.36
sterol	145.34
sterol	162.33
sterol	149.26
sterol	111.96
sterol	148.97
sterol	147.57
sterol	165.93
sterol	148.49
sterol	153.31
sterol	150.19
sterol	149.05
sterol	157.14
sterol	154.88
sterol	148.86
sterol	137.75
sterol	145.85
sterol	171.66
sterol	160.09
sterol	150.26
sterol	150.75
sterol	147.67
sterol	164.4
sterol	156.86
sterol	108.97
sterol	148.2
sterol	120.61
sterol	149.14
sterol	102.23
sterol	167.33
sterol	146.57
sterol	127.47
sterol	170.49
sterol	152.94
sterol	154.03
sterol	149.78
sterol	165.93
sterol	145.68
sterol	103.63
sterol	153.44
sterol	126.84
sterol	146.9
sterol	166.79
sterol	147.51
sterol	155.19
sterol	165.23
sterol	147.25
sterol	109.28
sterol	155.65
sterol	133.03
sterol	146.82
sterol	102.38
sterol	160.01
sterol	149.68
sterol	154.2
sterol	151.77
sterol	147.23
sterol	158.67
sterol	152.64
sterol	120.57
sterol	161.19
sterol	125.32
sterol	149.31
sterol	117.61
sterol	151.81
sterol	168.74
sterol	110.43
sterol	150.96
sterol	149.97
sterol	161.28
sterol	130.26
sterol	155.78
sterol	151.53
sterol	124.31
sterol	135.13
sterol	150.69
sterol	159.61
sterol	134.15
sterol	147.76
sterol	125.67
sterol	101.15
sterol	157.39
sterol	173.02
sterol	134.86
sterol	143.56
sterol	135.09
sterol	117.49
sterol	131.81
sterol	130.15
sterol	107.66
sterol	142.1
sterol	104.45
sterol	112.41
sterol	147.39
sterol	117.21
sterol	125.71
sterol	113.29
sterol	136.21
sterol	116.55
sterol	125.01
sterol	120.07
sterol	101.4
sterol	122.6
sterol	142.42
sterol	112.63
sterol	123.06
sterol	113.47
sterol	143.47
sterol	150.29
sterol	142.93
sterol	152.07
sterol	163.5
sterol	122.4
sterol	104.03
sterol	133.8
sterol	148.44
sterol	166.62
sterol	110.22
sterol	107.81
sterol	157.28
sterol	128.2
sterol	136.3
sterol	157.33
sterol	112.06
sterol	131.81
sterol	140.97
sterol	137.74
sterol	124.95
sterol	158.55
sterol	136.5
sterol	109.88
sterol	154.03
sterol	141.0
sterol	109.51
sterol	143.37
sterol	142.25
sterol	128.06
sterol	130.5
sterol	152.93
sterol	130.53
sterol	122.31
sterol	146.04
sterol	122.26
sterol	116.56
sterol	159.26
sterol	109.9
sterol	111.36
sterol	134.28
sterol	122.98
sterol	128.66
sterol	140.91
sterol	133.04
sterol	133.03
sterol	115.11
sterol	104.8
sterol	104.02
sterol	120.27
sterol	111.26
sterol	122.2
sterol	110.47
sterol	138.23
sterol	162.22
sterol	100.63
sterol	153.53
sterol	165.75
sterol	141.25
sterol	109.64
sterol	144.97
sterol	156.31
sterol	151.08
sterol	160.11
sterol	120.08
sterol	122.0
sterol	128.54
sterol	102.22
sterol	139.99
sterol	148.9
sterol	158.65
sterol	118.49
sterol	107.75
sterol	142.92
sterol	135.29
sterol	101.95
sterol	170.35
sterol	157.28
sterol	166.9
sterol	132.47
sterol	170.7
sterol	167.7
sterol	148.06
sterol	173.64
sterol	111.74
sterol	148.04
sterol	120.35
sterol	144.59
sterol	101.99
sterol	159.84
sterol	160.4
sterol	156.6
sterol	105.92
sterol	140.57
sterol	163.63
sterol	146.81
sterol	136.01
sterol	143.78
sterol	110.2
sterol	110.16
sterol	158.2
sterol	107.28
sterol	123.13
sterol	132.75
sterol	162.98
sterol	127.13
sterol	120.72
sterol	157.96
sterol	145.87
sterol	121.05
sterol	118.19
sterol	150.45
sterol	116.49
sterol	146.2
sterol	102.71
sterol	171.79
sterol	151.16
sterol	105.13
sterol	103.41
sterol	148.8
sterol	117.75
sterol	150.94
sterol	146.02
sterol	162.08
sterol	156.01
sterol	142.6
sterol	114.28
sterol	115.79
sterol	123.81
sterol	141.41
sterol	104.34
sterol	126.14
sterol	103.1
sterol	118.17
sterol	109.59
sterol	125.68
sterol	143.26
sterol	106.6
sterol	123.48
sterol	106.23
sterol	115.06
sterol	163.64
sterol	108.94
sterol	149.68
sterol	165.16
sterol	132.02
sterol	137.32
sterol	158.56
sterol	155.13
sterol	145.77
sterol	103.36
sterol	164.82
sterol	147.54
sterol	105.42
sterol	155.16
sterol	156.66
sterol	148.79
sterol	155.32
sterol	150.54
sterol	106.62
sterol	119.85
sterol	136.24
sterol	137.81
sterol	129.84
sterol	156.14
sterol	112.58
sterol	151.91
sterol	132.65
sterol	132.13
sterol	139.04
sterol	155.32
sterol	167.79
sterol	154.17
sterol	160.9
sterol	155.65
sterol	164.42
sterol	107.29
sterol	165.86
sterol	163.91
sterol	133.0
sterol	149.55
sterol	114.83
sterol	119.87
sterol	142.97
sterol	139.23
sterol	155.86
sterol	139.24
sterol	103.99
sterol	122.05
sterol	133.21
sterol	140.22
sterol	106.79
sterol	113.97
sterol	104.84
sterol	158.1
sterol	116.18
sterol	115.81
sterol	101.61
sterol	118.05
sterol	122.32
sterol	102.6
sterol	122.26
sterol	153.1
sterol	100.86
sterol	141.63
sterol	100.2
sterol	115.3
sterol	100.09
sterol	124.19
sterol	102.68
sterol	173.66
sterol	167.06
sterol	168.54
sterol	132.5
sterol	150.1
sterol	116.13
sterol	135.24
sterol	115.08
sterol	108.13
sterol	109.19
sterol	118.63
sterol	142.08
sterol	163.95
sterol	133.43
sterol	111.69
sterol	112.55
sterol	106.33
sterol	113.31
sterol	149.51
sterol	112.93
sterol	147.43
sterol	115.07
sterol	136.63
sterol	113.17
sterol	144.76
sterol	150.79
sterol	117.51
sterol	139.71
sterol	112.83
sterol	109.56
sterol	114.68
sterol	109.95
sterol	134.3
sterol	149.66
sterol	147.88
sterol	175.27
sterol	106.7
sterol	172.09
sterol	162.82
sterol	105.19
sterol	105.78
sterol	150.25
sterol	103.52
sterol	108.09
sterol	153.91
sterol	120.61
sterol	130.92
sterol	104.01
sterol	136.11
sterol	169.83
sterol	155.93
sterol	118.79
sterol	102.56
sterol	103.96
sterol	160.82
sterol	106.64
sterol	149.09
sterol	158.77
sterol	110.34
sterol	161.71
sterol	131.02
sterol	125.65
sterol	124.17
sterol	116.58
sterol	137.86
sterol	151.31
sterol	146.91
sterol	120.39
sterol	114.71
sterol	121.36
sterol	160.11
sterol	160.57
sterol	147.44
sterol	116.03
sterol	119.51
sterol	124.21
sterol	102.64
sterol	133.87
sterol	100.95
sterol	174.38
sterol	121.37
sterol	134.5
sterol	157.65
sterol	162.31
sterol	155.22
sterol	161.97
sterol	103.52
sterol	101.05
sterol	115.55
sterol	106.73
sterol	126.91
sterol	135.21
sterol	140.66
sterol	149.34
sterol	163.6
sterol	122.63
sterol	161.86
sterol	120.46
sterol	159.44
sterol	110.64
sterol	125.01
sterol	162.23
sterol	137.79
sterol	113.47
sterol	108.0
sterol	165.42
sterol	158.96
sterol	142.8
sterol	145.98
sterol	165.15
