pdb_file	ccd_id	expected_atom_count	observed_atom_count	missing_atom_count	extra_atom_count	missing_atoms	extra_atoms
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q0q-N-d-CDL1/plipfixed.BD8q0q-N-d-CDL1_zbiml50l.pdb	CDL	100	65	35	0	C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q0q-N-d-CDL1/BD8q0q-N-d-CDL1_protonated.pdb	CDL	100	65	35	0	C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q0q-N-N-CDL1/BD8q0q-N-N-CDL1_protonated.pdb	CDL	100	73	27	0	C25,C26,C27,C43,C44,C45,C46,C47,C60,C61,C62,C63,C64,C65,C66,C67,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q0q-q-q-CDL1/BD8q0q-q-q-CDL1_protonated.pdb	CDL	100	60	40	0	C23,C24,C25,C26,C27,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q0q-X-X-CDL1/BD8q0q-X-X-CDL1_protonated.pdb	CDL	100	79	21	0	C25,C26,C27,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1b-A-A-CDL1/BD8q1b-A-A-CDL1_protonated.pdb	CDL	100	57	43	0	C20,C21,C22,C23,C24,C25,C26,C27,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C76,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1b-C-A-CDL1/plipfixed.BD8q1b-C-A-CDL1_1tdy502k.pdb	CDL	100	57	43	0	C20,C21,C22,C23,C24,C25,C26,C27,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C76,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1b-C-A-CDL1/BD8q1b-C-A-CDL1_protonated.pdb	CDL	100	57	43	0	C20,C21,C22,C23,C24,C25,C26,C27,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C76,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1b-C-H-CDL1/plipfixed.BD8q1b-C-H-CDL1_ah10kjem.pdb	CDL	100	79	21	0	C39,C40,C41,C42,C43,C44,C45,C46,C47,C63,C64,C65,C66,C67,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1b-C-H-CDL1/BD8q1b-C-H-CDL1_protonated.pdb	CDL	100	79	21	0	C39,C40,C41,C42,C43,C44,C45,C46,C47,C63,C64,C65,C66,C67,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1b-C-H-CDL2/plipfixed.BD8q1b-C-H-CDL2_gmgwwrc9.pdb	CDL	100	78	22	0	C39,C40,C41,C42,C43,C44,C45,C46,C47,C60,C61,C62,C63,C64,C65,C66,C67,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1b-C-H-CDL2/BD8q1b-C-H-CDL2_protonated.pdb	CDL	100	78	22	0	C39,C40,C41,C42,C43,C44,C45,C46,C47,C60,C61,C62,C63,C64,C65,C66,C67,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1b-D-H-CDL2/plipfixed.BD8q1b-D-H-CDL2_wxwzdeul.pdb	CDL	100	78	22	0	C39,C40,C41,C42,C43,C44,C45,C46,C47,C60,C61,C62,C63,C64,C65,C66,C67,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1b-D-H-CDL2/BD8q1b-D-H-CDL2_protonated.pdb	CDL	100	78	22	0	C39,C40,C41,C42,C43,C44,C45,C46,C47,C60,C61,C62,C63,C64,C65,C66,C67,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1b-H-H-CDL1/BD8q1b-H-H-CDL1_protonated.pdb	CDL	100	79	21	0	C39,C40,C41,C42,C43,C44,C45,C46,C47,C63,C64,C65,C66,C67,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1b-H-H-CDL2/BD8q1b-H-H-CDL2_protonated.pdb	CDL	100	78	22	0	C39,C40,C41,C42,C43,C44,C45,C46,C47,C60,C61,C62,C63,C64,C65,C66,C67,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1b-L-L-CDL1/BD8q1b-L-L-CDL1_protonated.pdb	CDL	100	57	43	0	C20,C21,C22,C23,C24,C25,C26,C27,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C76,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1b-N-L-CDL1/plipfixed.BD8q1b-N-L-CDL1_bn8x6_n2.pdb	CDL	100	57	43	0	C20,C21,C22,C23,C24,C25,C26,C27,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C76,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1b-N-L-CDL1/BD8q1b-N-L-CDL1_protonated.pdb	CDL	100	57	43	0	C20,C21,C22,C23,C24,C25,C26,C27,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C76,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1b-N-S-CDL1/plipfixed.BD8q1b-N-S-CDL1_x5xx36c1.pdb	CDL	100	77	23	0	C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C59,C60,C61,C62,C63,C64,C65,C66,C67,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1b-N-S-CDL1/BD8q1b-N-S-CDL1_protonated.pdb	CDL	100	77	23	0	C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C59,C60,C61,C62,C63,C64,C65,C66,C67,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1b-N-S-CDL2/plipfixed.BD8q1b-N-S-CDL2_hmew_8df.pdb	CDL	100	73	27	0	C21,C22,C23,C24,C25,C26,C27,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C63,C64,C65,C66,C67,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1b-N-S-CDL2/BD8q1b-N-S-CDL2_protonated.pdb	CDL	100	73	27	0	C21,C22,C23,C24,C25,C26,C27,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C63,C64,C65,C66,C67,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1b-O-S-CDL2/plipfixed.BD8q1b-O-S-CDL2_0ln3tr6q.pdb	CDL	100	73	27	0	C21,C22,C23,C24,C25,C26,C27,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C63,C64,C65,C66,C67,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1b-O-S-CDL2/BD8q1b-O-S-CDL2_protonated.pdb	CDL	100	73	27	0	C21,C22,C23,C24,C25,C26,C27,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C63,C64,C65,C66,C67,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1b-S-S-CDL1/BD8q1b-S-S-CDL1_protonated.pdb	CDL	100	77	23	0	C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C59,C60,C61,C62,C63,C64,C65,C66,C67,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1b-S-S-CDL2/BD8q1b-S-S-CDL2_protonated.pdb	CDL	100	73	27	0	C21,C22,C23,C24,C25,C26,C27,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C63,C64,C65,C66,C67,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1b-T-L-CDL1/plipfixed.BD8q1b-T-L-CDL1_bhcvkvhi.pdb	CDL	100	57	43	0	C20,C21,C22,C23,C24,C25,C26,C27,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C76,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1b-T-L-CDL1/BD8q1b-T-L-CDL1_protonated.pdb	CDL	100	57	43	0	C20,C21,C22,C23,C24,C25,C26,C27,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C76,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-d-d-CDL1/BD8q1p-d-d-CDL1_protonated.pdb	CDL	100	65	35	0	C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-d-M-CDL1/plipfixed.BD8q1p-d-M-CDL1_hubdrh19.pdb	CDL	100	100	0	0		
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-d-M-CDL1/BD8q1p-d-M-CDL1_protonated.pdb	CDL	100	100	0	0		
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-d-X-CDL1/plipfixed.BD8q1p-d-X-CDL1_ibglrtlb.pdb	CDL	100	100	0	0		
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-d-X-CDL1/BD8q1p-d-X-CDL1_protonated.pdb	CDL	100	100	0	0		
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-f-X-CDL1/plipfixed.BD8q1p-f-X-CDL1_yo1fd0j7.pdb	CDL	100	100	0	0		
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-f-X-CDL1/BD8q1p-f-X-CDL1_protonated.pdb	CDL	100	100	0	0		
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-g-h-CDL1/plipfixed.BD8q1p-g-h-CDL1_nfsfb5o4.pdb	CDL	100	80	20	0	C22,C23,C24,C25,C26,C27,C45,C46,C47,C65,C66,C67,C80,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-g-h-CDL1/BD8q1p-g-h-CDL1_protonated.pdb	CDL	100	80	20	0	C22,C23,C24,C25,C26,C27,C45,C46,C47,C65,C66,C67,C80,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-g-L-CDL1/plipfixed.BD8q1p-g-L-CDL1_19jzjclg.pdb	CDL	100	100	0	0		
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-g-L-CDL1/BD8q1p-g-L-CDL1_protonated.pdb	CDL	100	100	0	0		
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-h-h-CDL1/BD8q1p-h-h-CDL1_protonated.pdb	CDL	100	80	20	0	C22,C23,C24,C25,C26,C27,C45,C46,C47,C65,C66,C67,C80,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-h-L-CDL1/plipfixed.BD8q1p-h-L-CDL1_wiy731zr.pdb	CDL	100	100	0	0		
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-h-L-CDL1/BD8q1p-h-L-CDL1_protonated.pdb	CDL	100	100	0	0		
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-i-h-CDL1/plipfixed.BD8q1p-i-h-CDL1_ox21m2zr.pdb	CDL	100	80	20	0	C22,C23,C24,C25,C26,C27,C45,C46,C47,C65,C66,C67,C80,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-i-h-CDL1/BD8q1p-i-h-CDL1_protonated.pdb	CDL	100	80	20	0	C22,C23,C24,C25,C26,C27,C45,C46,C47,C65,C66,C67,C80,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-L-h-CDL1/plipfixed.BD8q1p-L-h-CDL1_fo34wvco.pdb	CDL	100	80	20	0	C22,C23,C24,C25,C26,C27,C45,C46,C47,C65,C66,C67,C80,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-L-h-CDL1/BD8q1p-L-h-CDL1_protonated.pdb	CDL	100	80	20	0	C22,C23,C24,C25,C26,C27,C45,C46,C47,C65,C66,C67,C80,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-L-L-CDL1/BD8q1p-L-L-CDL1_protonated.pdb	CDL	100	100	0	0		
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-M-L-CDL1/plipfixed.BD8q1p-M-L-CDL1_5k56gk0k.pdb	CDL	100	100	0	0		
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-M-L-CDL1/BD8q1p-M-L-CDL1_protonated.pdb	CDL	100	100	0	0		
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-M-M-CDL1/BD8q1p-M-M-CDL1_protonated.pdb	CDL	100	100	0	0		
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-M-X-CDL1/plipfixed.BD8q1p-M-X-CDL1_e6_j8dz5.pdb	CDL	100	100	0	0		
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-M-X-CDL1/BD8q1p-M-X-CDL1_protonated.pdb	CDL	100	100	0	0		
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-N-d-CDL1/plipfixed.BD8q1p-N-d-CDL1_lxbg7lul.pdb	CDL	100	65	35	0	C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-N-d-CDL1/BD8q1p-N-d-CDL1_protonated.pdb	CDL	100	65	35	0	C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-N-M-CDL1/plipfixed.BD8q1p-N-M-CDL1_jto72ttx.pdb	CDL	100	100	0	0		
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-N-M-CDL1/BD8q1p-N-M-CDL1_protonated.pdb	CDL	100	100	0	0		
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-N-O-CDL1/plipfixed.BD8q1p-N-O-CDL1_ltqawjmu.pdb	CDL	100	85	15	0	C41,C42,C43,C44,C45,C46,C47,C66,C67,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-N-O-CDL1/BD8q1p-N-O-CDL1_protonated.pdb	CDL	100	85	15	0	C41,C42,C43,C44,C45,C46,C47,C66,C67,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-N-X-CDL1/plipfixed.BD8q1p-N-X-CDL1_f_68ewpx.pdb	CDL	100	100	0	0		
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-N-X-CDL1/BD8q1p-N-X-CDL1_protonated.pdb	CDL	100	100	0	0		
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-O-M-CDL1/plipfixed.BD8q1p-O-M-CDL1_g5hjzomd.pdb	CDL	100	100	0	0		
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-O-M-CDL1/BD8q1p-O-M-CDL1_protonated.pdb	CDL	100	100	0	0		
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-O-O-CDL1/BD8q1p-O-O-CDL1_protonated.pdb	CDL	100	85	15	0	C41,C42,C43,C44,C45,C46,C47,C66,C67,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-q-r-CDL1/plipfixed.BD8q1p-q-r-CDL1_qgti8q8a.pdb	CDL	100	61	39	0	C23,C24,C25,C26,C27,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-q-r-CDL1/BD8q1p-q-r-CDL1_protonated.pdb	CDL	100	61	39	0	C23,C24,C25,C26,C27,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-r-r-CDL1/BD8q1p-r-r-CDL1_protonated.pdb	CDL	100	61	39	0	C23,C24,C25,C26,C27,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1p-X-X-CDL1/BD8q1p-X-X-CDL1_protonated.pdb	CDL	100	100	0	0		
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1u-d-d-CDL1/BD8q1u-d-d-CDL1_protonated.pdb	CDL	100	65	35	0	C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1u-d-M-CDL1/plipfixed.BD8q1u-d-M-CDL1_ng8_kis0.pdb	CDL	100	91	9	0	C39,C40,C41,C42,C43,C44,C45,C46,C47	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1u-d-M-CDL1/BD8q1u-d-M-CDL1_protonated.pdb	CDL	100	91	9	0	C39,C40,C41,C42,C43,C44,C45,C46,C47	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1u-d-X-CDL1/plipfixed.BD8q1u-d-X-CDL1_0mpu1lth.pdb	CDL	100	87	13	0	C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1u-d-X-CDL1/BD8q1u-d-X-CDL1_protonated.pdb	CDL	100	87	13	0	C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1u-g-h-CDL1/plipfixed.BD8q1u-g-h-CDL1_9r5svx9r.pdb	CDL	100	80	20	0	C22,C23,C24,C25,C26,C27,C45,C46,C47,C65,C66,C67,C80,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1u-g-h-CDL1/BD8q1u-g-h-CDL1_protonated.pdb	CDL	100	80	20	0	C22,C23,C24,C25,C26,C27,C45,C46,C47,C65,C66,C67,C80,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1u-g-L-CDL1/plipfixed.BD8q1u-g-L-CDL1_rf21b1um.pdb	CDL	100	87	13	0	C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1u-g-L-CDL1/BD8q1u-g-L-CDL1_protonated.pdb	CDL	100	87	13	0	C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1u-h-h-CDL1/BD8q1u-h-h-CDL1_protonated.pdb	CDL	100	80	20	0	C22,C23,C24,C25,C26,C27,C45,C46,C47,C65,C66,C67,C80,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1u-H-J-CDL1/plipfixed.BD8q1u-H-J-CDL1_p_1ororr.pdb	CDL	100	36	64	0	C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C72,C73,C74,C75,C76,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1u-H-J-CDL1/BD8q1u-H-J-CDL1_protonated.pdb	CDL	100	36	64	0	C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C72,C73,C74,C75,C76,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1u-h-L-CDL1/plipfixed.BD8q1u-h-L-CDL1_qwpkzjs8.pdb	CDL	100	87	13	0	C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1u-h-L-CDL1/BD8q1u-h-L-CDL1_protonated.pdb	CDL	100	87	13	0	C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1u-i-h-CDL1/plipfixed.BD8q1u-i-h-CDL1_s1quxc5b.pdb	CDL	100	80	20	0	C22,C23,C24,C25,C26,C27,C45,C46,C47,C65,C66,C67,C80,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1u-i-h-CDL1/BD8q1u-i-h-CDL1_protonated.pdb	CDL	100	80	20	0	C22,C23,C24,C25,C26,C27,C45,C46,C47,C65,C66,C67,C80,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1u-J-J-CDL1/BD8q1u-J-J-CDL1_protonated.pdb	CDL	100	36	64	0	C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C72,C73,C74,C75,C76,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1u-L-h-CDL1/plipfixed.BD8q1u-L-h-CDL1_lwefawle.pdb	CDL	100	80	20	0	C22,C23,C24,C25,C26,C27,C45,C46,C47,C65,C66,C67,C80,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1u-L-h-CDL1/BD8q1u-L-h-CDL1_protonated.pdb	CDL	100	80	20	0	C22,C23,C24,C25,C26,C27,C45,C46,C47,C65,C66,C67,C80,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1u-L-L-CDL1/BD8q1u-L-L-CDL1_protonated.pdb	CDL	100	87	13	0	C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1u-M-L-CDL1/plipfixed.BD8q1u-M-L-CDL1_d7y4ibpb.pdb	CDL	100	87	13	0	C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1u-M-L-CDL1/BD8q1u-M-L-CDL1_protonated.pdb	CDL	100	87	13	0	C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1u-M-M-CDL1/BD8q1u-M-M-CDL1_protonated.pdb	CDL	100	91	9	0	C39,C40,C41,C42,C43,C44,C45,C46,C47	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1u-M-X-CDL1/plipfixed.BD8q1u-M-X-CDL1_7xqgr6ub.pdb	CDL	100	87	13	0	C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1u-M-X-CDL1/BD8q1u-M-X-CDL1_protonated.pdb	CDL	100	87	13	0	C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1u-N-d-CDL1/plipfixed.BD8q1u-N-d-CDL1_aeajkoyw.pdb	CDL	100	65	35	0	C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C81,C82,C83,C84,C85,C86,C87	
/Volumes/GigiMurin/plip/fatty_glycerophospholipids/BD8q1u-N-d-CDL1/BD8q1u-N-d-CDL1_protonated.pdb	CDL	100	65	35	0	C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C81,C82,C83,C84,C85,C86,C87	
