class	GO_CC	ratio
Fatty Acyl	postsynaptic membrane [GO:0045211]	0.3613222042273992
Fatty Acyl	plasma membrane [GO:0005886]	0.3613222042273992
Fatty Acyl	presynaptic membrane [GO:0042734]	0.3613222042273992
Fatty Acyl	GABA-A receptor complex [GO:1902711]	0.3613222042273992
Fatty Acyl	GABA-ergic synapse [GO:0098982]	0.3613222042273992
Fatty Acyl	glutamatergic synapse [GO:0098978]	0.3613222042273992
Fatty Acyl	neuron projection [GO:0043005]	0.3613222042273992
Fatty Acyl	synapse [GO:0045202]	0.3613222042273992
Fatty Acyl	transmembrane transporter complex [GO:1902495]	0.3613222042273992
Fatty Acyl	mitochondrion [GO:0005739]	0.3416144793888927
Fatty Acyl	cytoplasm [GO:0005737]	0.3416144793888927
Fatty Acyl	apical plasma membrane [GO:0016324]	0.2450502455078228
Fatty Acyl	astrocyte projection [GO:0097449]	0.2450502455078228
Fatty Acyl	cell surface [GO:0009986]	0.2450502455078228
Fatty Acyl	plasma membrane [GO:0005886]	0.2450502455078228
Fatty Acyl	voltage-gated potassium channel complex [GO:0008076]	0.2450502455078228
Fatty Acyl	calyx of Held [GO:0044305]	0.2450502455078228
Fatty Acyl	neuronal cell body [GO:0043025]	0.2450502455078228
Fatty Acyl	axon [GO:0030424]	0.2450502455078228
Fatty Acyl	axon terminus [GO:0043679]	0.2450502455078228
Fatty Acyl	endoplasmic reticulum [GO:0005783]	0.2450502455078228
Fatty Acyl	nucleus [GO:0005634]	0.4601555275962952
Fatty Acyl	cytosol [GO:0005829]	0.4601555275962952
Fatty Acyl	NatA complex [GO:0031415]	0.4601555275962952
Fatty Acyl	nucleus [GO:0005634]	0.24807624426403105
Fatty Acyl	rough endoplasmic reticulum [GO:0005791]	0.24807624426403105
Fatty Acyl	cytosol [GO:0005829]	0.31801242236024846
Fatty Acyl	plasma membrane [GO:0005886]	0.4548740626802538
Fatty Acyl	plasma membrane [GO:0005886]	0.8982413449839619
Fatty Acyl	efflux pump complex [GO:1990281]	1.9395132788044027
Fatty Acyl	plasma membrane [GO:0005886]	0.32711832805057883
