class	GO_CC	as_max_dst
Saccharolipid	NSL complex [GO:0044545]	19.48
Saccharolipid	protein-containing complex [GO:0032991]	19.48
Saccharolipid	protein N-acetylglucosaminyltransferase complex [GO:0017122]	19.48
Saccharolipid	cell projection [GO:0042995]	19.48
Saccharolipid	nucleus [GO:0005634]	19.48
Saccharolipid	mitochondrial membrane [GO:0031966]	19.65
Saccharolipid	cytosol [GO:0005829]	19.65
Saccharolipid	glutamatergic synapse [GO:0098978]	19.65
Saccharolipid	histone acetyltransferase complex [GO:0000123]	19.65
Saccharolipid	plasma membrane [GO:0005886]	19.65
Saccharolipid	nucleoplasm [GO:0005654]	19.65
Saccharolipid	NSL complex [GO:0044545]	19.65
Saccharolipid	protein-containing complex [GO:0032991]	19.65
Saccharolipid	protein N-acetylglucosaminyltransferase complex [GO:0017122]	19.65
Saccharolipid	cell projection [GO:0042995]	19.65
Saccharolipid	nucleus [GO:0005634]	19.65
Saccharolipid	mitochondrial membrane [GO:0031966]	19.63
Saccharolipid	cytosol [GO:0005829]	19.63
Saccharolipid	glutamatergic synapse [GO:0098978]	19.63
Saccharolipid	histone acetyltransferase complex [GO:0000123]	19.63
Saccharolipid	plasma membrane [GO:0005886]	19.63
Saccharolipid	nucleoplasm [GO:0005654]	19.63
Saccharolipid	NSL complex [GO:0044545]	19.63
Saccharolipid	protein-containing complex [GO:0032991]	19.63
Saccharolipid	protein N-acetylglucosaminyltransferase complex [GO:0017122]	19.63
Saccharolipid	cell projection [GO:0042995]	19.63
Saccharolipid	nucleus [GO:0005634]	19.63
Saccharolipid	mitochondrial membrane [GO:0031966]	18.88
Saccharolipid	cytosol [GO:0005829]	18.88
Saccharolipid	glutamatergic synapse [GO:0098978]	18.88
Saccharolipid	histone acetyltransferase complex [GO:0000123]	18.88
Saccharolipid	plasma membrane [GO:0005886]	18.88
Saccharolipid	nucleoplasm [GO:0005654]	18.88
Saccharolipid	NSL complex [GO:0044545]	18.88
Saccharolipid	protein-containing complex [GO:0032991]	18.88
Saccharolipid	protein N-acetylglucosaminyltransferase complex [GO:0017122]	18.88
Saccharolipid	cell projection [GO:0042995]	18.88
Saccharolipid	nucleus [GO:0005634]	18.88
Saccharolipid	mitochondrial membrane [GO:0031966]	4.74
Saccharolipid	cytosol [GO:0005829]	4.74
Saccharolipid	glutamatergic synapse [GO:0098978]	4.74
Saccharolipid	histone acetyltransferase complex [GO:0000123]	4.74
Saccharolipid	plasma membrane [GO:0005886]	4.74
Saccharolipid	nucleoplasm [GO:0005654]	4.74
Saccharolipid	NSL complex [GO:0044545]	4.74
Saccharolipid	protein-containing complex [GO:0032991]	4.74
Saccharolipid	protein N-acetylglucosaminyltransferase complex [GO:0017122]	4.74
Saccharolipid	cell projection [GO:0042995]	4.74
Saccharolipid	nucleus [GO:0005634]	4.74
Saccharolipid	mitochondrial membrane [GO:0031966]	19.38
Saccharolipid	cytosol [GO:0005829]	19.38
Saccharolipid	glutamatergic synapse [GO:0098978]	19.38
Saccharolipid	histone acetyltransferase complex [GO:0000123]	19.38
Saccharolipid	plasma membrane [GO:0005886]	19.38
Saccharolipid	nucleoplasm [GO:0005654]	19.38
Saccharolipid	NSL complex [GO:0044545]	19.38
Saccharolipid	protein-containing complex [GO:0032991]	19.38
Saccharolipid	protein N-acetylglucosaminyltransferase complex [GO:0017122]	19.38
Saccharolipid	cell projection [GO:0042995]	19.38
Saccharolipid	nucleus [GO:0005634]	19.38
Saccharolipid	mitochondrial membrane [GO:0031966]	18.2
Saccharolipid	cytosol [GO:0005829]	18.2
Saccharolipid	glutamatergic synapse [GO:0098978]	18.2
Saccharolipid	histone acetyltransferase complex [GO:0000123]	18.2
Saccharolipid	plasma membrane [GO:0005886]	18.2
Saccharolipid	nucleoplasm [GO:0005654]	18.2
Saccharolipid	NSL complex [GO:0044545]	18.2
Saccharolipid	protein-containing complex [GO:0032991]	18.2
Saccharolipid	protein N-acetylglucosaminyltransferase complex [GO:0017122]	18.2
Saccharolipid	cell projection [GO:0042995]	18.2
Saccharolipid	nucleus [GO:0005634]	18.2
Saccharolipid	mitochondrial membrane [GO:0031966]	18.52
Saccharolipid	cytosol [GO:0005829]	18.52
Saccharolipid	glutamatergic synapse [GO:0098978]	18.52
Saccharolipid	histone acetyltransferase complex [GO:0000123]	18.52
Saccharolipid	plasma membrane [GO:0005886]	18.52
Saccharolipid	nucleoplasm [GO:0005654]	18.52
Saccharolipid	NSL complex [GO:0044545]	18.52
Saccharolipid	protein-containing complex [GO:0032991]	18.52
Saccharolipid	protein N-acetylglucosaminyltransferase complex [GO:0017122]	18.52
Saccharolipid	cell projection [GO:0042995]	18.52
Saccharolipid	nucleus [GO:0005634]	18.52
Saccharolipid	plasma membrane [GO:0005886]	16.06
Saccharolipid	mitochondrial membrane [GO:0031966]	19.0
Saccharolipid	cytosol [GO:0005829]	19.0
Saccharolipid	glutamatergic synapse [GO:0098978]	19.0
Saccharolipid	histone acetyltransferase complex [GO:0000123]	19.0
Saccharolipid	plasma membrane [GO:0005886]	19.0
Saccharolipid	nucleoplasm [GO:0005654]	19.0
Saccharolipid	NSL complex [GO:0044545]	19.0
Saccharolipid	protein-containing complex [GO:0032991]	19.0
Saccharolipid	protein N-acetylglucosaminyltransferase complex [GO:0017122]	19.0
Saccharolipid	cell projection [GO:0042995]	19.0
Saccharolipid	nucleus [GO:0005634]	19.0
Saccharolipid	mitochondrial membrane [GO:0031966]	19.79
Saccharolipid	cytosol [GO:0005829]	19.79
Saccharolipid	glutamatergic synapse [GO:0098978]	19.79
Saccharolipid	histone acetyltransferase complex [GO:0000123]	19.79
Saccharolipid	plasma membrane [GO:0005886]	19.79
Saccharolipid	nucleoplasm [GO:0005654]	19.79
Saccharolipid	NSL complex [GO:0044545]	19.79
Saccharolipid	protein-containing complex [GO:0032991]	19.79
Saccharolipid	protein N-acetylglucosaminyltransferase complex [GO:0017122]	19.79
Saccharolipid	cell projection [GO:0042995]	19.79
Saccharolipid	nucleus [GO:0005634]	19.79
Saccharolipid	mitochondrial membrane [GO:0031966]	18.27
Saccharolipid	cytosol [GO:0005829]	18.27
Saccharolipid	glutamatergic synapse [GO:0098978]	18.27
Saccharolipid	histone acetyltransferase complex [GO:0000123]	18.27
Saccharolipid	plasma membrane [GO:0005886]	18.27
Saccharolipid	nucleoplasm [GO:0005654]	18.27
Saccharolipid	NSL complex [GO:0044545]	18.27
Saccharolipid	protein-containing complex [GO:0032991]	18.27
Saccharolipid	protein N-acetylglucosaminyltransferase complex [GO:0017122]	18.27
Saccharolipid	cell projection [GO:0042995]	18.27
Saccharolipid	nucleus [GO:0005634]	18.27
Saccharolipid	mitochondrial membrane [GO:0031966]	18.77
Saccharolipid	cytosol [GO:0005829]	18.77
Saccharolipid	glutamatergic synapse [GO:0098978]	18.77
Saccharolipid	histone acetyltransferase complex [GO:0000123]	18.77
Saccharolipid	plasma membrane [GO:0005886]	18.77
Saccharolipid	nucleoplasm [GO:0005654]	18.77
Saccharolipid	NSL complex [GO:0044545]	18.77
Saccharolipid	protein-containing complex [GO:0032991]	18.77
Saccharolipid	protein N-acetylglucosaminyltransferase complex [GO:0017122]	18.77
Saccharolipid	cell projection [GO:0042995]	18.77
Saccharolipid	nucleus [GO:0005634]	18.77
Saccharolipid	plasma membrane [GO:0005886]	16.53
Saccharolipid	cell periphery [GO:0071944]	16.53
Saccharolipid	cell septum [GO:0030428]	16.53
Saccharolipid	chitosome [GO:0045009]	16.53
Saccharolipid	plasma membrane [GO:0005886]	16.54
Saccharolipid	cell periphery [GO:0071944]	16.54
Saccharolipid	cell septum [GO:0030428]	16.54
Saccharolipid	chitosome [GO:0045009]	16.54
Saccharolipid	plasma membrane [GO:0005886]	16.02
Saccharolipid	cell periphery [GO:0071944]	16.02
Saccharolipid	cell septum [GO:0030428]	16.02
Saccharolipid	chitosome [GO:0045009]	16.02
Saccharolipid	plasma membrane [GO:0005886]	17.57
Saccharolipid	cell periphery [GO:0071944]	17.57
Saccharolipid	cell septum [GO:0030428]	17.57
Saccharolipid	chitosome [GO:0045009]	17.57
Saccharolipid	cytoplasm [GO:0005737]	22.23
Saccharolipid	extrinsic component of plasma membrane [GO:0019897]	22.23
