class	hydrophobic_distance
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.64
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.65
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.66
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.67
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
Glycerolipid	3.68
